Variable,Region,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,2105,2110,2115,2120,2125,2130,2135,2140,2145,2150
relative_abatement,STAN,0,0.218999,0.271345,0.31703,0.355103,0.386783,0.413741,0.437088,0.4587,0.479996,0.499665,0.51626,0.530502,0.543292,0.554198,0.562577,0.568401,0.571444,0.57031,0.563661,0.551218,0.532651,0.506961,0.472498,0.426539,0.363504,0.268766
relative_abatement,RUS,0,0.294026,0.41214,0.469398,0.515395,0.55174,0.582471,0.610691,0.637603,0.663538,0.687062,0.706838,0.72302,0.735961,0.745912,0.753046,0.757254,0.757989,0.753665,0.742763,0.724827,0.699298,0.664821,0.619202,0.558801,0.47623,0.352244
relative_abatement,ME,0,0.285292,0.385965,0.433274,0.472462,0.505991,0.536181,0.564132,0.590648,0.616288,0.640616,0.663078,0.683531,0.70185,0.717854,0.731234,0.741183,0.746548,0.745654,0.737183,0.720948,0.696589,0.662907,0.617835,0.557837,0.475597,0.351916
relative_abatement,INDIA,0,0.28557,0.351692,0.413301,0.469722,0.522745,0.573693,0.622843,0.670159,0.715596,0.758613,0.798658,0.835516,0.868914,0.898271,0.923142,0.943699,0.959337,0.967052,0.964015,0.949665,0.923401,0.883312,0.826336,0.747601,0.637252,0.469772
relative_abatement,KOR,0,0.293303,0.54443,0.710847,0.774201,0.82942,0.879287,0.924304,0.964543,1.00028,1.03226,1.06102,1.08609,1.1066,1.12139,1.12984,1.13374,1.13453,1.12959,1.11552,1.0912,1.05559,1.0062,0.939247,0.848976,0.724011,0.53506
relative_abatement,CHN,0,0.307709,0.561097,0.784995,0.899589,0.976524,1.04464,1.10352,1.15546,1.20303,1.24602,1.28341,1.31492,1.3403,1.35851,1.3689,1.37383,1.37547,1.37069,1.35511,1.32722,1.28567,1.2273,1.14734,1.03863,0.887184,0.656896
relative_abatement,SEAS,0,0.319561,0.380958,0.436457,0.486427,0.533415,0.578584,0.621755,0.662988,0.702494,0.739836,0.774443,0.806171,0.834856,0.859694,0.879921,0.895713,0.906744,0.910411,0.904259,0.887892,0.860846,0.821444,0.766933,0.692858,0.590142,0.435172
relative_abatement,INDO,0,0.278809,0.403027,0.474392,0.539195,0.599909,0.657733,0.712294,0.763308,0.810856,0.855035,0.895817,0.933003,0.966152,0.994667,1.01821,1.03733,1.05182,1.05845,1.05394,1.03756,1.00859,0.964863,0.902926,0.817392,0.69742,0.514914
relative_abatement,JAP,0,0.213394,0.45493,0.721929,0.899817,0.946846,0.989107,1.02771,1.06353,1.09742,1.12891,1.15709,1.18193,1.20352,1.22143,1.23527,1.24547,1.25186,1.25131,1.2402,1.21726,1.18124,1.12931,1.05715,0.95814,0.819227,0.606835
relative_abatement,OCE,0,0.213101,0.471615,0.76878,1,1.16455,1.22038,1.27375,1.32243,1.3647,1.4039,1.44306,1.47824,1.50524,1.52605,1.54309,1.55473,1.55801,1.54999,1.5284,1.49243,1.44085,1.37089,1.27801,1.15449,0.984793,0.728759
relative_abatement,RSAS,0,0.187242,0.228728,0.268408,0.306463,0.344354,0.382945,0.422341,0.462509,0.503337,0.544279,0.5846,0.62338,0.659952,0.694312,0.726078,0.753286,0.773722,0.78515,0.786044,0.776496,0.756363,0.724409,0.678392,0.614482,0.52465,0.387794
relative_abatement,RSAF,0,0.166334,0.196517,0.224337,0.252001,0.290983,0.304823,0.352349,0.391025,0.431358,0.472806,0.514752,0.556233,0.596575,0.635905,0.673479,0.705529,0.72871,0.741458,0.743179,0.734359,0.715062,0.684327,0.640211,0.579193,0.49378,0.364257
cumulative_emissions,Global,0,168.513,302.554,404.043,483.458,549.377,604.157,649.005,685.94,716.269,740.327,758.086,769.768,775.92,776.743,771.995,762.173,749.005,735.417,725.374,723.363,734.419,764.508,820.976,913.381,1055.69,1273.19
global_emissions,Global,42.8173,33.7026,26.8082,20.2977,15.883,13.1839,10.956,8.96956,7.38692,6.06584,4.81159,3.5518,2.33641,1.23046,0.164519,-0.949541,-1.96447,-2.63357,-2.71768,-2.00857,-0.402072,2.21116,6.01769,11.2936,18.4811,28.4623,43.4994
temperature,Global,1.09622,1.2007,1.28381,1.34673,1.39597,1.43684,1.4708,1.49861,1.52151,1.54031,1.55523,1.56624,1.57348,1.57729,1.5778,1.57486,1.56877,1.56061,1.55218,1.54596,1.54471,1.55156,1.57022,1.60523,1.66252,1.75075,1.8856
emission_relative_cumulative,Global,1,0.757837,0.658377,0.570772,0.501164,0.446874,0.402335,0.36475,0.332817,0.305019,0.280042,0.257138,0.236007,0.216526,0.198459,0.181463,0.16546,0.150685,0.137548,0.126522,0.11802,0.112413,0.110091,0.111526,0.117358,0.128616,0.147436
slr_thermal,Global,0.103047,0.108397,0.114311,0.120654,0.127298,0.134159,0.141183,0.148325,0.155549,0.162823,0.170122,0.177423,0.184701,0.191935,0.199104,0.20619,0.213172,0.220032,0.226761,0.233357,0.239836,0.246229,0.252586,0.258978,0.265503,0.272294,0.279534
slr_cumgsic,Global,0.015,0.0229012,0.0309286,0.0389771,0.0469568,0.0548098,0.0625024,0.0700097,0.077313,0.0843998,0.0912626,0.0978959,0.104296,0.11046,0.11639,0.122085,0.127548,0.132783,0.137794,0.142593,0.147191,0.151608,0.155863,0.159981,0.163989,0.167922,0.171819
slr_cumgis,Global,0.006,0.0151237,0.0248191,0.0349648,0.0454466,0.056187,0.0671383,0.0782613,0.0895209,0.10089,0.112344,0.123862,0.135423,0.147004,0.158588,0.170156,0.181689,0.19317,0.204588,0.215942,0.227244,0.238521,0.249818,0.261197,0.272746,0.284585,0.296878
total_SLR,Global,0.124047,0.146422,0.170059,0.194596,0.219702,0.245156,0.270823,0.296596,0.322383,0.348113,0.373729,0.399181,0.42442,0.4494,0.474082,0.498431,0.522409,0.545985,0.569143,0.591892,0.614272,0.636358,0.658266,0.680155,0.702239,0.724801,0.748231
damage_costs,CAN,0.00326834,0.00574909,0.00796713,0.00987504,0.0115558,0.013094,0.014506,0.0157974,0.016988,0.0180901,0.0191045,0.0200274,0.0208591,0.0216053,0.0222674,0.0228409,0.0233324,0.0237662,0.0241838,0.0246413,0.0252026,0.0259406,0.0269452,0.0283351,0.0302783,0.0330444,0.0371559
damage_costs,USA,0.00173002,0.00360991,0.00525656,0.00663712,0.00782453,0.00889102,0.00985164,0.0107122,0.0114897,0.0121952,0.0128297,0.0133906,0.0138786,0.0142988,0.0146527,0.0149368,0.0151567,0.0153325,0.0154983,0.0156997,0.0159887,0.0164242,0.0170786,0.0180472,0.0194642,0.0215445,0.0247045
damage_costs,MEX,0.001586,0.00413295,0.00633299,0.00814227,0.00966878,0.0110184,0.0122138,0.0132644,0.0141953,0.0150229,0.0157492,0.0163708,0.0168892,0.0173119,0.0176413,0.0178728,0.0180147,0.0180961,0.018166,0.0182903,0.0185432,0.0190089,0.0197908,0.0210245,0.0229015,0.0257277,0.0300977
damage_costs,RCAM,0.001586,0.00413295,0.00633299,0.00814227,0.00966878,0.0110184,0.0122138,0.0132644,0.0141953,0.0150229,0.0157492,0.0163708,0.0168892,0.0173119,0.0176413,0.0178728,0.0180147,0.0180961,0.018166,0.0182903,0.0185432,0.0190089,0.0197908,0.0210245,0.0229015,0.0257277,0.0300977
damage_costs,BRA,0.001586,0.00413295,0.00633299,0.00814227,0.00966878,0.0110184,0.0122138,0.0132644,0.0141953,0.0150229,0.0157492,0.0163708,0.0168892,0.0173119,0.0176413,0.0178728,0.0180147,0.0180961,0.018166,0.0182903,0.0185432,0.0190089,0.0197908,0.0210245,0.0229015,0.0257277,0.0300977
damage_costs,RSAM,0.001586,0.00413295,0.00633299,0.00814227,0.00966878,0.0110184,0.0122138,0.0132644,0.0141953,0.0150229,0.0157492,0.0163708,0.0168892,0.0173119,0.0176413,0.0178728,0.0180147,0.0180961,0.018166,0.0182903,0.0185432,0.0190089,0.0197908,0.0210245,0.0229015,0.0257277,0.0300977
damage_costs,NAF,0.00800108,0.0136525,0.018762,0.023199,0.0271359,0.0307576,0.0340972,0.0371644,0.0400023,0.0426384,0.045073,0.0472965,0.0493091,0.0511236,0.0527428,0.0541564,0.0553791,0.0564674,0.0575171,0.0586576,0.0600358,0.06182,0.0642189,0.0675095,0.0720889,0.0785987,0.0882932
damage_costs,WAF,-0.000785592,0.00537118,0.0104842,0.0144625,0.0176276,0.0202853,0.0225065,0.0243227,0.0258084,0.0270122,0.0279423,0.028592,0.0289678,0.0290924,0.0289739,0.0286014,0.0279988,0.0272472,0.0264812,0.0258809,0.025648,0.0260101,0.0272455,0.0297161,0.0339317,0.0407048,0.0516139
damage_costs,EAF,-0.000785592,0.00537118,0.0104842,0.0144625,0.0176276,0.0202853,0.0225065,0.0243227,0.0258084,0.0270122,0.0279423,0.028592,0.0289678,0.0290924,0.0289739,0.0286014,0.0279988,0.0272472,0.0264812,0.0258809,0.025648,0.0260101,0.0272455,0.0297161,0.0339317,0.0407048,0.0516139
damage_costs,SAF,0.00213772,0.00645032,0.0102118,0.01331,0.0159178,0.0182163,0.0202419,0.0220075,0.0235574,0.0249202,0.0260984,0.0270851,0.0278825,0.0285045,0.0289555,0.0292272,0.0293353,0.0293343,0.0293151,0.0293994,0.0297236,0.0304428,0.031749,0.0338968,0.0372529,0.0424141,0.0505562
damage_costs,WEU,0.000197945,0.00154114,0.00270265,0.0036453,0.00441948,0.00507849,0.00563268,0.00608841,0.00646343,0.00677062,0.00701399,0.00719376,0.00731241,0.00737551,0.00738529,0.00733971,0.00724412,0.00711599,0.00698421,0.00688717,0.00686787,0.0069749,0.00726809,0.00782635,0.00876257,0.0102596,0.0126768
damage_costs,CEU,0.000614997,0.00261654,0.00433642,0.0057186,0.00684137,0.00779009,0.00858584,0.00924073,0.00978104,0.010225,0.0105776,0.0108386,0.0110111,0.011103,0.0111173,0.011051,0.0109119,0.0107254,0.0105336,0.0103923,0.0103642,0.0105202,0.0109472,0.0117603,0.013124,0.0153047,0.018826
damage_costs,TUR,0.00383912,0.00575499,0.00747153,0.00898372,0.010354,0.011637,0.0128449,0.0139824,0.0150612,0.0160887,0.0170652,0.0179888,0.0188594,0.0196796,0.0204498,0.021167,0.0218338,0.0224627,0.0230756,0.0237029,0.0243802,0.0251482,0.0260564,0.0271672,0.0285639,0.0303704,0.0328121
damage_costs,UKR,0.000885731,0.00248136,0.00383206,0.0049256,0.00583756,0.00663689,0.00733986,0.00795375,0.00849485,0.0089737,0.009392,0.00974823,0.0100436,0.0102827,0.010467,0.010594,0.0106684,0.0107072,0.0107392,0.0108033,0.0109435,0.0112093,0.0116614,0.0123774,0.0134643,0.0150894,0.0175709
damage_costs,STAN,0.000885731,0.00248136,0.00383206,0.0049256,0.00583756,0.00663689,0.00733986,0.00795375,0.00849485,0.0089737,0.009392,0.00974823,0.0100436,0.0102827,0.010467,0.010594,0.0106684,0.0107072,0.0107392,0.0108033,0.0109435,0.0112093,0.0116614,0.0123774,0.0134643,0.0150894,0.0175709
damage_costs,RUS,0.000885731,0.00248136,0.00383206,0.0049256,0.00583756,0.00663689,0.00733986,0.00795375,0.00849485,0.0089737,0.009392,0.00974823,0.0100436,0.0102827,0.010467,0.010594,0.0106684,0.0107072,0.0107392,0.0108033,0.0109435,0.0112093,0.0116614,0.0123774,0.0134643,0.0150894,0.0175709
damage_costs,ME,0.00383912,0.00575499,0.00747153,0.00898372,0.010354,0.011637,0.0128449,0.0139824,0.0150612,0.0160887,0.0170652,0.0179888,0.0188594,0.0196796,0.0204498,0.021167,0.0218338,0.0224627,0.0230756,0.0237029,0.0243802,0.0251482,0.0260564,0.0271672,0.0285639,0.0303704,0.0328121
damage_costs,INDIA,0.00153418,0.00822811,0.0138844,0.0184022,0.0221023,0.025292,0.0280408,0.0303787,0.0323799,0.0340925,0.0355238,0.036666,0.0375246,0.0381221,0.0384659,0.0385443,0.038381,0.038058,0.0377125,0.0375284,0.0377122,0.0384975,0.0401705,0.0431036,0.0478215,0.0551597,0.0667388
damage_costs,KOR,0.00432943,0.0075895,0.010481,0.0129578,0.0151354,0.0171264,0.018954,0.0206267,0.0221705,0.0236019,0.0249221,0.0261267,0.0272165,0.0281986,0.0290748,0.0298395,0.0305006,0.0310885,0.0316552,0.0322711,0.0330167,0.0339834,0.035284,0.0370652,0.0395327,0.0430111,0.0481238
damage_costs,CHN,0.0031083,0.00495194,0.00655471,0.00792871,0.00914831,0.0102739,0.0113208,0.012296,0.0132127,0.0140791,0.0148964,0.0156636,0.016381,0.0170517,0.0176762,0.0182517,0.0187811,0.019276,0.0197573,0.020254,0.0208001,0.0214342,0.0222023,0.0231609,0.024382,0.0259675,0.0280942
damage_costs,SEAS,0.0115265,0.0181044,0.0240236,0.0292072,0.0338633,0.038191,0.0422304,0.0459956,0.049531,0.0528645,0.0559973,0.0589205,0.061634,0.0641495,0.0664691,0.0685815,0.0704996,0.0722759,0.0740014,0.075801,0.0778177,0.0802158,0.0831972,0.0870232,0.0920567,0.0988638,0.108518
damage_costs,INDO,0.0115265,0.0181044,0.0240236,0.0292072,0.0338633,0.038191,0.0422304,0.0459956,0.049531,0.0528645,0.0559973,0.0589205,0.061634,0.0641495,0.0664691,0.0685815,0.0704996,0.0722759,0.0740014,0.075801,0.0778177,0.0802158,0.0831972,0.0870232,0.0920567,0.0988638,0.108518
damage_costs,JAP,0.00418993,0.00698574,0.00953456,0.011764,0.0137532,0.0155904,0.0172905,0.0188572,0.020311,0.0216651,0.0229192,0.0240682,0.0251122,0.0260571,0.0269043,0.0276486,0.0282974,0.0288786,0.02944,0.030046,0.0307694,0.0316942,0.0329245,0.0345994,0.0369197,0.0402116,0.0451158
damage_costs,OCE,0.002694,0.00574576,0.00844295,0.0107136,0.0126692,0.0144265,0.0160081,0.0174221,0.0186963,0.0198488,0.0208806,0.021787,0.0225689,0.023235,0.0237876,0.024221,0.0245449,0.0247941,0.0250272,0.0253226,0.0257689,0.0264671,0.0275421,0.0291592,0.0315557,0.0351154,0.0405916
damage_costs,RSAS,0.00121234,0.00625479,0.0104044,0.0136281,0.0161997,0.0183671,0.0201909,0.0216992,0.0229518,0.0239873,0.0248132,0.0254253,0.0258292,0.0260423,0.0260708,0.0259063,0.0255665,0.025112,0.0246443,0.0242994,0.0242304,0.02461,0.0256472,0.0276106,0.0308705,0.0360053,0.0441206
damage_costs,RSAF,-0.000785592,0.00537118,0.0104842,0.0144625,0.0176276,0.0202853,0.0225065,0.0243227,0.0258084,0.0270122,0.0279423,0.028592,0.0289678,0.0290924,0.0289739,0.0286014,0.0279988,0.0272472,0.0264812,0.0258809,0.025648,0.0260101,0.0272455,0.0297161,0.0339317,0.0407048,0.0516139
resid_damages,CAN,0,0.00189122,0.00348647,0.00474788,0.00576715,0.00663468,0.00737043,0.0079828,0.00849389,0.00891815,0.00925761,0.00950986,0.00967657,0.00976461,0.00977639,0.00970842,0.00956811,0.0093807,0.00918812,0.00904631,0.00901798,0.00917401,0.00960143,0.0104145,0.0117759,0.0139475,0.0174417
resid_damages,USA,0,0.00156784,0.00288483,0.00392318,0.00476044,0.00547193,0.00607459,0.00657567,0.00699355,0.0073402,0.00761744,0.00782336,0.00795942,0.00803126,0.00804087,0.00798541,0.00787091,0.00771793,0.00756069,0.00744489,0.00742175,0.00754917,0.00789809,0.00856135,0.00967041,0.011436,0.0142693
resid_damages,MEX,-1.73472e-18,0.00226087,0.00415871,0.00565426,0.00685978,0.00788392,0.00875122,0.00947222,0.0100734,0.0105721,0.0109709,0.0112671,0.0114627,0.0115661,0.0115799,0.0115001,0.0113354,0.0111154,0.0108892,0.0107227,0.0106894,0.0108727,0.0113745,0.0123284,0.013923,0.0164607,0.0205312
resid_damages,RCAM,-1.73472e-18,0.00226087,0.00415871,0.00565426,0.00685978,0.00788392,0.00875122,0.00947222,0.0100734,0.0105721,0.0109709,0.0112671,0.0114627,0.0115661,0.0115799,0.0115001,0.0113354,0.0111154,0.0108892,0.0107227,0.0106894,0.0108727,0.0113745,0.0123284,0.013923,0.0164607,0.0205312
resid_damages,BRA,-1.73472e-18,0.00226087,0.00415871,0.00565426,0.00685978,0.00788392,0.00875122,0.00947222,0.0100734,0.0105721,0.0109709,0.0112671,0.0114627,0.0115661,0.0115799,0.0115001,0.0113354,0.0111154,0.0108892,0.0107227,0.0106894,0.0108727,0.0113745,0.0123284,0.013923,0.0164607,0.0205312
resid_damages,RSAM,-1.73472e-18,0.00226087,0.00415871,0.00565426,0.00685978,0.00788392,0.00875122,0.00947222,0.0100734,0.0105721,0.0109709,0.0112671,0.0114627,0.0115661,0.0115799,0.0115001,0.0113354,0.0111154,0.0108892,0.0107227,0.0106894,0.0108727,0.0113745,0.0123284,0.013923,0.0164607,0.0205312
resid_damages,NAF,-3.46945e-18,0.00420825,0.00779314,0.0106474,0.012965,0.0149449,0.0166289,0.0180337,0.0192084,0.0201849,0.0209672,0.021549,0.0219337,0.022137,0.0221642,0.0220073,0.0216834,0.021251,0.020807,0.0204802,0.0204149,0.0207745,0.0217603,0.023639,0.026794,0.0318485,0.0400317
resid_damages,WAF,6.93889e-18,0.00629847,0.0115612,0.0156948,0.0190189,0.0218379,0.0242216,0.026201,0.02785,0.0292168,0.0303091,0.0311201,0.0316557,0.0319384,0.0319763,0.031758,0.0313073,0.0307049,0.0300856,0.0296293,0.0295382,0.0300402,0.0314143,0.0340235,0.038379,0.045295,0.0563525
resid_damages,EAF,6.93889e-18,0.00629847,0.0115612,0.0156948,0.0190189,0.0218379,0.0242216,0.026201,0.02785,0.0292168,0.0303091,0.0311201,0.0316557,0.0319384,0.0319763,0.031758,0.0313073,0.0307049,0.0300856,0.0296293,0.0295382,0.0300402,0.0314143,0.0340235,0.038379,0.045295,0.0563525
resid_damages,SAF,0,0.00392701,0.00728111,0.00995648,0.0121316,0.0139915,0.0155747,0.0168962,0.0180017,0.0189211,0.0196578,0.0202059,0.0205684,0.0207599,0.0207855,0.0206376,0.0203325,0.0199252,0.0195069,0.0191992,0.0191377,0.0194763,0.020405,0.0221755,0.0251511,0.0299234,0.0376618
resid_damages,WEU,8.67362e-19,0.00127143,0.00234976,0.0032057,0.0038992,0.00449068,0.00499313,0.00541186,0.00576169,0.00605233,0.00628503,0.00645804,0.00657241,0.00663282,0.00664091,0.00659427,0.006498,0.00636944,0.00623738,0.00614017,0.00612075,0.00622771,0.00652085,0.00707907,0.00801527,0.00951227,0.0119294
resid_damages,CEU,1.73472e-18,0.00185091,0.00342091,0.00466724,0.00567712,0.00653847,0.00727019,0.00788002,0.00838952,0.00881282,0.00915174,0.00940372,0.0095703,0.00965829,0.00967007,0.00960213,0.00946192,0.00927468,0.00908234,0.00894076,0.00891247,0.00906826,0.00949521,0.0103083,0.0116719,0.0138525,0.0173738
resid_damages,TUR,1.73472e-18,0.00122338,0.00220838,0.00296117,0.00355443,0.00404968,0.00446318,0.00480302,0.00508377,0.00531492,0.00549865,0.00563449,0.00572395,0.0057711,0.0057774,0.00574102,0.00566578,0.005565,0.00546112,0.00538441,0.00536906,0.0054535,0.00568366,0.00611704,0.00683026,0.00793846,0.00965505
resid_damages,UKR,0,0.00143587,0.00261779,0.00353613,0.00426882,0.0048864,0.0054061,0.00583596,0.00619293,0.00648807,0.00672346,0.00689795,0.00701307,0.0070738,0.00708193,0.00703504,0.00693819,0.00680865,0.00667532,0.00657702,0.00655736,0.00666555,0.0069612,0.00752084,0.00845014,0.00991411,0.0122283
resid_damages,STAN,0,0.00143587,0.00261779,0.00353613,0.00426882,0.0048864,0.0054061,0.00583596,0.00619293,0.00648807,0.00672346,0.00689795,0.00701307,0.0070738,0.00708193,0.00703504,0.00693819,0.00680865,0.00667532,0.00657702,0.00655736,0.00666555,0.0069612,0.00752084,0.00845014,0.00991411,0.0122283
resid_damages,RUS,0,0.00143587,0.00261779,0.00353613,0.00426882,0.0048864,0.0054061,0.00583596,0.00619293,0.00648807,0.00672346,0.00689795,0.00701307,0.0070738,0.00708193,0.00703504,0.00693819,0.00680865,0.00667532,0.00657702,0.00655736,0.00666555,0.0069612,0.00752084,0.00845014,0.00991411,0.0122283
resid_damages,ME,1.73472e-18,0.00122338,0.00220838,0.00296117,0.00355443,0.00404968,0.00446318,0.00480302,0.00508377,0.00531492,0.00549865,0.00563449,0.00572395,0.0057711,0.0057774,0.00574102,0.00566578,0.005565,0.00546112,0.00538441,0.00536906,0.0054535,0.00568366,0.00611704,0.00683026,0.00793846,0.00965505
resid_damages,INDIA,6.93889e-18,0.0064172,0.0117812,0.0159954,0.0193851,0.02226,0.0246914,0.0267105,0.0283927,0.0297871,0.0309016,0.031729,0.0322755,0.032564,0.0326026,0.0323799,0.03192,0.0313054,0.0306735,0.030208,0.030115,0.0306272,0.0320292,0.0346916,0.0391364,0.0461955,0.0574849
resid_damages,KOR,0,0.00247914,0.00454567,0.00616604,0.00746748,0.00857008,0.00950177,0.010275,0.0109188,0.0114522,0.0118783,0.0121947,0.0124035,0.0125138,0.0125285,0.0124434,0.0122677,0.0120327,0.0117911,0.0116131,0.0115776,0.0117734,0.0123094,0.0133266,0.0150234,0.0177143,0.0220093
resid_damages,CHN,0,0.00128297,0.00229346,0.00305262,0.00364312,0.0041309,0.00453461,0.00486402,0.00513456,0.00535621,0.00553171,0.00566107,0.00574608,0.00579083,0.00579681,0.00576228,0.00569082,0.00559494,0.00549591,0.00542266,0.005408,0.00548864,0.00570781,0.00611793,0.00678565,0.00780572,0.00934535
resid_damages,SEAS,0,0.00449884,0.00822159,0.0111253,0.0134485,0.015411,0.0170653,0.0184356,0.0195749,0.0205177,0.0212701,0.0218283,0.0221966,0.022391,0.022417,0.0222669,0.021957,0.0215426,0.0211162,0.020802,0.0207391,0.021085,0.0220306,0.0238227,0.0268042,0.0315148,0.0389923
resid_damages,INDO,0,0.00449884,0.00822159,0.0111253,0.0134485,0.015411,0.0170653,0.0184356,0.0195749,0.0205177,0.0212701,0.0218283,0.0221966,0.022391,0.022417,0.0222669,0.021957,0.0215426,0.0211162,0.020802,0.0207391,0.021085,0.0220306,0.0238227,0.0268042,0.0315148,0.0389923
resid_damages,JAP,-1.73472e-18,0.00204004,0.00379048,0.00519109,0.00633232,0.00730978,0.00814289,0.00883901,0.00942182,0.00990683,0.0102957,0.010585,0.0107765,0.0108776,0.0108912,0.0108131,0.0106519,0.0104368,0.010216,0.0100536,0.0100211,0.0101998,0.0106902,0.0116258,0.0132001,0.0157299,0.0198427
resid_damages,OCE,0,0.00256583,0.00474968,0.00648739,0.00789778,0.00910225,0.0101265,0.0109808,0.0116949,0.0122886,0.0127641,0.0131177,0.0133515,0.0134751,0.0134916,0.0133962,0.0131994,0.0129366,0.0126667,0.0124681,0.0124284,0.0126469,0.0132461,0.0143879,0.0163047,0.0193745,0.0243418
resid_damages,RSAS,-6.93889e-18,0.00504245,0.00919209,0.0124157,0.0149874,0.0171548,0.0189785,0.0204869,0.0217394,0.0227749,0.0236008,0.024213,0.0246169,0.02483,0.0248585,0.024694,0.0243542,0.0238997,0.0234319,0.023087,0.0230181,0.0233976,0.0244349,0.0263983,0.0296582,0.034793,0.0429083
resid_damages,RSAF,6.93889e-18,0.00629847,0.0115612,0.0156948,0.0190189,0.0218379,0.0242216,0.026201,0.02785,0.0292168,0.0303091,0.0311201,0.0316557,0.0319384,0.0319763,0.031758,0.0313073,0.0307049,0.0300856,0.0296293,0.0295382,0.0300402,0.0314143,0.0340235,0.038379,0.045295,0.0563525
SLR_damages,CAN,0.00326834,0.00385787,0.00448066,0.00512716,0.00578865,0.0064593,0.00713558,0.00781464,0.00849407,0.00917198,0.00984691,0.0105175,0.0111825,0.0118407,0.012491,0.0131325,0.0137643,0.0143855,0.0149956,0.015595,0.0161847,0.0167666,0.0173438,0.0179205,0.0185024,0.0190969,0.0197142
SLR_damages,USA,0.00173002,0.00204208,0.00237173,0.00271394,0.00306409,0.00341908,0.00377705,0.0041365,0.00449613,0.00485497,0.00521223,0.0055672,0.0059192,0.00626758,0.00661182,0.00695139,0.00728581,0.00761461,0.00793759,0.00825485,0.00856697,0.008875,0.00918054,0.00948582,0.00979381,0.0101085,0.0104353
SLR_damages,MEX,0.001586,0.00187208,0.00217429,0.00248801,0.002809,0.00313445,0.00346262,0.00379214,0.00412184,0.0044508,0.00477832,0.00510374,0.00542643,0.00574582,0.00606139,0.0063727,0.00667927,0.00698071,0.0072768,0.00756765,0.00785378,0.00813617,0.00841628,0.00869614,0.00897849,0.00926697,0.00956653
SLR_damages,RCAM,0.001586,0.00187208,0.00217429,0.00248801,0.002809,0.00313445,0.00346262,0.00379214,0.00412184,0.0044508,0.00477832,0.00510374,0.00542643,0.00574582,0.00606139,0.0063727,0.00667927,0.00698071,0.0072768,0.00756765,0.00785378,0.00813617,0.00841628,0.00869614,0.00897849,0.00926697,0.00956653
SLR_damages,BRA,0.001586,0.00187208,0.00217429,0.00248801,0.002809,0.00313445,0.00346262,0.00379214,0.00412184,0.0044508,0.00477832,0.00510374,0.00542643,0.00574582,0.00606139,0.0063727,0.00667927,0.00698071,0.0072768,0.00756765,0.00785378,0.00813617,0.00841628,0.00869614,0.00897849,0.00926697,0.00956653
SLR_damages,RSAM,0.001586,0.00187208,0.00217429,0.00248801,0.002809,0.00313445,0.00346262,0.00379214,0.00412184,0.0044508,0.00477832,0.00510374,0.00542643,0.00574582,0.00606139,0.0063727,0.00667927,0.00698071,0.0072768,0.00756765,0.00785378,0.00813617,0.00841628,0.00869614,0.00897849,0.00926697,0.00956653
SLR_damages,NAF,0.00800108,0.00944428,0.0109689,0.0125515,0.0141709,0.0158127,0.0174683,0.0191307,0.0207939,0.0224535,0.0241058,0.0257474,0.0273754,0.0289866,0.0305786,0.0321491,0.0336957,0.0352164,0.0367101,0.0381774,0.0396209,0.0410455,0.0424586,0.0438704,0.0452948,0.0467502,0.0482614
SLR_damages,WAF,-0.000785592,-0.000927294,-0.00107699,-0.00123238,-0.00139138,-0.00155258,-0.00171514,-0.00187836,-0.00204167,-0.00220461,-0.00236684,-0.00252803,-0.00268787,-0.00284607,-0.00300238,-0.00315658,-0.00330844,-0.00345775,-0.00360441,-0.00374848,-0.00389021,-0.00403008,-0.00416883,-0.00430745,-0.00444731,-0.0045902,-0.00473858
SLR_damages,EAF,-0.000785592,-0.000927294,-0.00107699,-0.00123238,-0.00139138,-0.00155258,-0.00171514,-0.00187836,-0.00204167,-0.00220461,-0.00236684,-0.00252803,-0.00268787,-0.00284607,-0.00300238,-0.00315658,-0.00330844,-0.00345775,-0.00360441,-0.00374848,-0.00389021,-0.00403008,-0.00416883,-0.00430745,-0.00444731,-0.0045902,-0.00473858
SLR_damages,SAF,0.00213772,0.00252331,0.00293065,0.00335351,0.00378617,0.00422482,0.00466715,0.00511131,0.00555569,0.0059991,0.00644055,0.00687917,0.00731411,0.0077446,0.00816996,0.00858956,0.00900278,0.00940907,0.00980816,0.0102002,0.0105859,0.0109665,0.011344,0.0117212,0.0121018,0.0124906,0.0128944
SLR_damages,WEU,0.000197945,0.000269707,0.00035289,0.000439604,0.000520277,0.000587807,0.000639552,0.000676559,0.000701735,0.000718294,0.000728953,0.000735727,0.000740001,0.00074269,0.000744381,0.000745448,0.000746122,0.000746551,0.000746825,0.000747002,0.000747117,0.000747192,0.000747242,0.000747275,0.000747297,0.000747312,0.000747323
SLR_damages,CEU,0.000614997,0.000765634,0.000915505,0.00105136,0.00116426,0.00125162,0.00131565,0.00136071,0.00139152,0.0014122,0.0014259,0.00143492,0.00144083,0.0014447,0.00144724,0.00144891,0.00145,0.00145073,0.00145121,0.00145154,0.00145176,0.00145191,0.00145201,0.00145208,0.00145213,0.00145216,0.00145219
