Variable,Region,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,2105,2110,2115,2120,2125,2130,2135,2140,2145,2150
relative_abatement,STAN,0,0.265384,0.328702,0.38382,0.430562,0.469036,0.500234,0.526157,0.54929,0.571648,0.591435,0.60672,0.618707,0.628751,0.63613,0.639862,0.639836,0.635661,0.625481,0.60735,0.580248,0.544373,0.543537,0.542814,0.515951,0.441237,0.328049
relative_abatement,RUS,0,0.294026,0.49296,0.559929,0.614852,0.657767,0.692259,0.72298,0.751297,0.777766,0.801071,0.819867,0.833969,0.843431,0.848616,0.849805,0.846688,0.838362,0.822663,0.797291,0.760766,0.71314,0.711058,0.709367,0.674106,0.57691,0.429388
relative_abatement,ME,0,0.285292,0.466027,0.522517,0.570156,0.610171,0.644268,0.674776,0.702739,0.729034,0.753182,0.774481,0.792704,0.80766,0.819108,0.826647,0.829233,0.82536,0.812813,0.789558,0.754456,0.707808,0.706281,0.70488,0.669817,0.573012,0.42629
relative_abatement,INDIA,0,0.347028,0.426985,0.501138,0.569995,0.633944,0.693325,0.749552,0.802559,0.852462,0.89875,0.940816,0.978328,1.01086,1.03764,1.05804,1.07198,1.07839,1.07326,1.05247,1.01398,0.957889,0.961623,0.964662,0.920165,0.788243,0.584714
relative_abatement,KOR,0,0.293303,0.54443,0.771695,0.918881,0.982686,1.03765,1.08605,1.12805,1.16427,1.19572,1.22298,1.24529,1.26136,1.26965,1.26933,1.26232,1.24996,1.22863,1.19356,1.14194,1.07353,1.07295,1.07256,1.02091,0.874513,0.65034
relative_abatement,CHN,0,0.307709,0.561097,0.784995,1,1.16033,1.23534,1.29866,1.35309,1.40193,1.44497,1.48089,1.50901,1.52864,1.53842,1.53756,1.52867,1.51385,1.48878,1.44738,1.38613,1.30465,1.30575,1.30697,1.24546,1.06812,0.795578
relative_abatement,SEAS,0,0.372715,0.459093,0.524934,0.585202,0.641145,0.69281,0.740908,0.78563,0.827551,0.866134,0.90062,0.931033,0.957303,0.978151,0.992389,1.0002,1.00106,0.991542,0.968089,0.929031,0.874625,0.875006,0.874875,0.832118,0.711339,0.527143
relative_abatement,INDO,0,0.278809,0.484379,0.568577,0.646,0.717857,0.784045,0.845,0.900423,0.950783,0.996456,1.0375,1.07353,1.10384,1.12767,1.1446,1.15504,1.15838,1.1504,1.12646,1.08427,1.02383,1.02664,1.02857,0.980293,0.839783,0.623349
relative_abatement,JAP,0,0.213394,0.45493,0.721929,1,1.12809,1.17299,1.21243,1.24775,1.28047,1.31006,1.33533,1.35588,1.37148,1.38165,1.38594,1.38454,1.37682,1.35857,1.32468,1.27198,1.19994,1.2021,1.20409,1.14888,0.987335,0.736663
relative_abatement,OCE,0,0.213101,0.471615,0.76878,1,1.18403,1.37245,1.49877,1.55011,1.59006,1.62588,1.66367,1.69648,1.7171,1.72845,1.7341,1.73183,1.71772,1.68769,1.63785,1.56516,1.46935,1.46512,1.46172,1.39045,1.19251,0.889103
relative_abatement,RSAS,0,0.228327,0.278999,0.327297,0.37428,0.420544,0.466243,0.512121,0.558075,0.604037,0.649328,0.692997,0.733896,0.771195,0.804787,0.834105,0.856745,0.869972,0.870878,0.857076,0.827572,0.782898,0.786763,0.789804,0.753847,0.646434,0.480551
relative_abatement,RSAF,0,0.178526,0.239215,0.272727,0.306665,0.34948,0.376847,0.427284,0.472387,0.518673,0.565463,0.611983,0.657064,0.699871,0.740378,0.777507,0.806741,0.824081,0.827423,0.815471,0.787742,0.744998,0.748415,0.75102,0.716408,0.613675,0.45547
cumulative_emissions,Global,0,165.813,292.754,382.491,438.778,469.556,484.662,486.423,478.756,463.362,440.48,410.321,373.558,331.017,283.536,231.615,176.587,120.704,67.9526,25.2254,0.000108255,4.75879e-06,4.86913e-06,9.13815e-06,20.3519,99.1773,267.964
global_emissions,Global,42.8173,33.1627,25.3882,17.9472,11.2576,6.15545,3.02132,0.352052,-1.53322,-3.07893,-4.57639,-6.03178,-7.35263,-8.50817,-9.49628,-10.3841,-11.0056,-11.1766,-10.5502,-8.54546,-5.04505,-2.06993e-05,2.20679e-08,8.53804e-07,4.07038,15.7651,33.7574
temperature,Global,1.09622,1.19903,1.27773,1.33337,1.36827,1.38735,1.39671,1.39781,1.39305,1.38351,1.36932,1.35062,1.32783,1.30145,1.27202,1.23983,1.20571,1.17106,1.13835,1.11186,1.09622,1.09622,1.09622,1.09622,1.10884,1.15771,1.26236
emission_relative_cumulative,Global,1,0.745697,0.637052,0.540326,0.454849,0.381946,0.322758,0.273376,0.232292,0.19732,0.166619,0.139178,0.114531,0.0923728,0.0724436,0.0544428,0.0383353,0.0242832,0.0127094,0.00439987,1.76623e-08,7.28399e-10,7.01165e-10,1.24138e-09,0.00261497,0.0120829,0.0310304
slr_thermal,Global,0.103047,0.108397,0.114301,0.120607,0.127172,0.133867,0.140597,0.147301,0.15393,0.160451,0.166835,0.173056,0.17909,0.184913,0.190507,0.195856,0.200946,0.20577,0.210326,0.214631,0.218724,0.222673,0.226574,0.230428,0.234236,0.238073,0.242158
slr_cumgsic,Global,0.015,0.0229012,0.0309225,0.0389498,0.0468851,0.0546499,0.0621921,0.0694858,0.0765137,0.083269,0.0897496,0.0959554,0.101888,0.10755,0.112948,0.118088,0.122978,0.127628,0.132049,0.136259,0.140279,0.14414,0.147876,0.151492,0.154992,0.158398,0.161771
slr_cumgis,Global,0.006,0.0151237,0.0248097,0.0349216,0.0453291,0.0559157,0.0665927,0.0773059,0.0880093,0.0986706,0.109263,0.119762,0.130143,0.140384,0.150465,0.160371,0.170087,0.179604,0.188919,0.198043,0.207012,0.215884,0.224745,0.233595,0.242434,0.25133,0.260479
total_SLR,Global,0.124047,0.146422,0.170033,0.194479,0.219386,0.244433,0.269381,0.294092,0.318453,0.34239,0.365848,0.388774,0.411121,0.432847,0.45392,0.474315,0.494012,0.513002,0.531294,0.548932,0.566014,0.582697,0.599195,0.615516,0.631661,0.647802,0.664408
damage_costs,CAN,0.00326834,0.00571779,0.0078471,0.00960022,0.0109706,0.0120269,0.0128804,0.0135544,0.0140965,0.0145278,0.0148513,0.0150708,0.0151962,0.0152401,0.015215,0.0151293,0.0150011,0.0148582,0.0147457,0.0147381,0.0149132,0.0153527,0.0157874,0.0162174,0.0168645,0.0181658,0.0205727
damage_costs,USA,0.00173002,0.00358403,0.00515783,0.00641202,0.0073464,0.00802131,0.00853026,0.0088937,0.0091516,0.00932169,0.00940695,0.00941064,0.00934127,0.00920919,0.00902483,0.00879519,0.00853518,0.00826768,0.00803018,0.00788418,0.00789395,0.00812661,0.00835671,0.00858432,0.00899366,0.00994549,0.0118053
damage_costs,MEX,0.001586,0.00409563,0.00619093,0.00781895,0.00898271,0.00977172,0.0103225,0.0106655,0.0108591,0.0109294,0.0108811,0.0107191,0.0104561,0.0101072,0.00968768,0.0092077,0.00868889,0.00816428,0.00768781,0.00734796,0.00723679,0.00745008,0.00766103,0.00786969,0.00834178,0.00959624,0.0121553
damage_costs,RCAM,0.001586,0.00409563,0.00619093,0.00781895,0.00898271,0.00977172,0.0103225,0.0106655,0.0108591,0.0109294,0.0108811,0.0107191,0.0104561,0.0101072,0.00968768,0.0092077,0.00868889,0.00816428,0.00768781,0.00734796,0.00723679,0.00745008,0.00766103,0.00786969,0.00834178,0.00959624,0.0121553
damage_costs,BRA,0.001586,0.00409563,0.00619093,0.00781895,0.00898271,0.00977172,0.0103225,0.0106655,0.0108591,0.0109294,0.0108811,0.0107191,0.0104561,0.0101072,0.00968768,0.0092077,0.00868889,0.00816428,0.00768781,0.00734796,0.00723679,0.00745008,0.00766103,0.00786969,0.00834178,0.00959624,0.0121553
damage_costs,RSAM,0.001586,0.00409563,0.00619093,0.00781895,0.00898271,0.00977172,0.0103225,0.0106655,0.0108591,0.0109294,0.0108811,0.0107191,0.0104561,0.0101072,0.00968768,0.0092077,0.00868889,0.00816428,0.00768781,0.00734796,0.00723679,0.00745008,0.00766103,0.00786969,0.00834178,0.00959624,0.0121553
damage_costs,NAF,0.00800108,0.0135825,0.0184912,0.0225752,0.0258026,0.0283201,0.030376,0.0320221,0.0333662,0.034456,0.035299,0.0359041,0.0362949,0.0365004,0.0365498,0.0364633,0.0362823,0.0360695,0.0359258,0.0360153,0.0365083,0.0375843,0.0386485,0.0397012,0.0412331,0.0442201,0.0497027
damage_costs,WAF,-0.000785592,0.00526749,0.010092,0.0135747,0.0157497,0.0168834,0.017364,0.0172821,0.0168032,0.016002,0.0148933,0.0134927,0.0118361,0.00996632,0.00792618,0.00574424,0.00348053,0.00122669,-0.000867443,-0.00255609,-0.00358459,-0.00369024,-0.00379473,-0.00389809,-0.00325844,-0.000438482,0.00597399
damage_costs,EAF,-0.000785592,0.00526749,0.010092,0.0135747,0.0157497,0.0168834,0.017364,0.0172821,0.0168032,0.016002,0.0148933,0.0134927,0.0118361,0.00996632,0.00792618,0.00574424,0.00348053,0.00122669,-0.000867443,-0.00255609,-0.00358459,-0.00369024,-0.00379473,-0.00389809,-0.00325844,-0.000438482,0.00597399
damage_costs,SAF,0.00213772,0.00638487,0.00995919,0.01273,0.0146798,0.015958,0.0168074,0.0172823,0.0174888,0.0174749,0.0172503,0.0168257,0.0162255,0.015479,0.0146153,0.0136545,0.0126367,0.0116207,0.0107006,0.0100272,0.00975424,0.0100417,0.0103261,0.0106073,0.0113427,0.0134358,0.0178459
damage_costs,WEU,0.000197945,0.00152003,0.00262172,0.00346029,0.00402581,0.00436241,0.00454695,0.00459904,0.0045561,0.00443695,0.00424747,0.00399309,0.00368301,0.00332743,0.00293621,0.00251608,0.00207999,0.00164707,0.00124772,0.000930948,0.000746795,0.000746939,0.000747045,0.000747122,0.000895753,0.00148416,0.00281307
damage_costs,CEU,0.000614997,0.00258581,0.00421855,0.00544919,0.00626822,0.00674763,0.00700528,0.00707244,0.00700406,0.00682699,0.00654909,0.00617765,0.00572568,0.00520776,0.00463813,0.00402649,0.00339168,0.0027615,0.00218022,0.00171916,0.00145116,0.00145142,0.00145162,0.00145177,0.00166815,0.00252473,0.00445951
damage_costs,TUR,0.00383912,0.00573526,0.00739838,0.00881973,0.01001,0.0110153,0.0119006,0.0126785,0.013375,0.0140006,0.0145556,0.0150401,0.0154582,0.0158151,0.0161164,0.0163654,0.0165716,0.0167515,0.0169344,0.017171,0.0175176,0.0180339,0.0185445,0.0190496,0.0196962,0.0207668,0.022516
damage_costs,UKR,0.000885731,0.00245792,0.00374428,0.00472806,0.00542157,0.00588499,0.0062035,0.00639632,0.00649896,0.00652702,0.00648303,0.00636957,0.00619369,0.00596397,0.00568908,0.00537465,0.00503346,0.00468583,0.00436592,0.00413094,0.00404152,0.00416063,0.00427844,0.00439497,0.00468071,0.00546383,0.0070535
damage_costs,STAN,0.000885731,0.00245792,0.00374428,0.00472806,0.00542157,0.00588499,0.0062035,0.00639632,0.00649896,0.00652702,0.00648303,0.00636957,0.00619369,0.00596397,0.00568908,0.00537465,0.00503346,0.00468583,0.00436592,0.00413094,0.00404152,0.00416063,0.00427844,0.00439497,0.00468071,0.00546383,0.0070535
damage_costs,RUS,0.000885731,0.00245792,0.00374428,0.00472806,0.00542157,0.00588499,0.0062035,0.00639632,0.00649896,0.00652702,0.00648303,0.00636957,0.00619369,0.00596397,0.00568908,0.00537465,0.00503346,0.00468583,0.00436592,0.00413094,0.00404152,0.00416063,0.00427844,0.00439497,0.00468071,0.00546383,0.0070535
damage_costs,ME,0.00383912,0.00573526,0.00739838,0.00881973,0.01001,0.0110153,0.0119006,0.0126785,0.013375,0.0140006,0.0145556,0.0150401,0.0154582,0.0158151,0.0161164,0.0163654,0.0165716,0.0167515,0.0169344,0.017171,0.0175176,0.0180339,0.0185445,0.0190496,0.0196962,0.0207668,0.022516
damage_costs,INDIA,0.00153418,0.00812244,0.0134842,0.0174948,0.0201814,0.021809,0.0227687,0.0231504,0.0231207,0.0227543,0.0220654,0.0210688,0.0198004,0.0183031,0.0166201,0.01478,0.0128436,0.0109043,0.00911493,0.00772656,0.00700034,0.00720666,0.00741072,0.00761256,0.00856798,0.0117447,0.0185922
damage_costs,KOR,0.00432943,0.00754874,0.0103262,0.0126056,0.0143886,0.0157687,0.0168893,0.0177809,0.0185042,0.0190854,0.0195282,0.0198367,0.0200231,0.0201023,0.0200899,0.019996,0.0198431,0.0196669,0.0195268,0.0195213,0.0197548,0.0203371,0.0209129,0.0214825,0.0223384,0.0240524,0.0271933
damage_costs,CHN,0.0031083,0.00493149,0.00648049,0.00776499,0.00880857,0.00966487,0.0104021,0.0110343,0.0115879,0.0120734,0.0124912,0.0128411,0.0131268,0.013353,0.0135248,0.013645,0.0137228,0.013775,0.013832,0.0139478,0.0141829,0.0146009,0.0150144,0.0154233,0.0159836,0.0169891,0.018682
damage_costs,SEAS,0.0115265,0.0180308,0.0237447,0.0285736,0.0325214,0.0357514,0.0385152,0.0408634,0.0429006,0.0446715,0.0461805,0.0474324,0.048447,0.049249,0.0498642,0.0503092,0.0506234,0.0508704,0.0511581,0.0516678,0.0525944,0.0541446,0.0556777,0.0571941,0.059227,0.0628175,0.0689859
damage_costs,INDO,0.0115265,0.0180308,0.0237447,0.0285736,0.0325214,0.0357514,0.0385152,0.0408634,0.0429006,0.0446715,0.0461805,0.0474324,0.048447,0.049249,0.0498642,0.0503092,0.0506234,0.0508704,0.0511581,0.0516678,0.0525944,0.0541446,0.0556777,0.0571941,0.059227,0.0628175,0.0689859
damage_costs,JAP,0.00418993,0.00695165,0.0094019,0.0114572,0.0130956,0.0143859,0.0154489,0.0163093,0.0170201,0.0176047,0.0180671,0.0184115,0.01865,0.0187971,0.0188673,0.018871,0.0188286,0.0187708,0.0187467,0.0188353,0.0191183,0.0196818,0.0202391,0.0207903,0.0215726,0.0230599,0.0257697
damage_costs,OCE,0.002694,0.00570308,0.00827844,0.0103359,0.0118634,0.0129562,0.0137698,0.0143383,0.0147291,0.0149726,0.0150743,0.0150405,0.0148864,0.0146301,0.0142902,0.0138791,0.0134226,0.0129587,0.012549,0.0122929,0.0122925,0.0126548,0.0130131,0.0133675,0.0140175,0.0155546,0.0186034
damage_costs,RSAS,0.00121234,0.00617248,0.0100969,0.0129376,0.0147476,0.0157464,0.0162391,0.0162966,0.0160463,0.0155449,0.0148026,0.0138298,0.0126524,0.0113014,0.00980818,0.00819299,0.00650126,0.00480445,0.00322233,0.0019548,0.00121234,0.00121234,0.00121234,0.00121234,0.00181102,0.00415653,0.00932184
damage_costs,RSAF,-0.000785592,0.00526749,0.010092,0.0135747,0.0157497,0.0168834,0.017364,0.0172821,0.0168032,0.016002,0.0148933,0.0134927,0.0118361,0.00996632,0.00792618,0.00574424,0.00348053,0.00122669,-0.000867443,-0.00255609,-0.00358459,-0.00369024,-0.00379473,-0.00389809,-0.00325844,-0.000438482,0.00597399
resid_damages,CAN,0,0.00185992,0.00336711,0.00447615,0.00519023,0.00558668,0.00578283,0.00580575,0.00570602,0.00550655,0.00521203,0.00482744,0.00436413,0.00383558,0.00325522,0.00263217,0.00198503,0.00134172,0.000747314,0.000275002,1.17406e-09,5.16103e-11,5.28069e-11,9.91055e-11,0.00022165,0.00109765,0.0030671
resid_damages,USA,0,0.00154195,0.00278645,0.00369971,0.00428672,0.00461231,0.00477331,0.00479212,0.00471027,0.00454652,0.00430464,0.00398858,0.00360755,0.00317246,0.0026942,0.00218012,0.00164541,0.00111308,0.000620454,0.000228468,9.75769e-10,4.28938e-11,4.38883e-11,8.23675e-11,0.000184158,0.000910893,0.00253905
resid_damages,MEX,-1.73472e-18,0.00222356,0.00401697,0.00533244,0.00617774,0.00664651,0.0068783,0.00690538,0.00678755,0.0065518,0.00620354,0.00574844,0.00519973,0.00457304,0.00388407,0.00314333,0.00237269,0.00160528,0.000894935,0.000329574,1.40768e-09,6.18802e-11,6.33149e-11,1.18826e-10,0.000265659,0.00131376,0.00366053
resid_damages,RCAM,-1.73472e-18,0.00222356,0.00401697,0.00533244,0.00617774,0.00664651,0.0068783,0.00690538,0.00678755,0.0065518,0.00620354,0.00574844,0.00519973,0.00457304,0.00388407,0.00314333,0.00237269,0.00160528,0.000894935,0.000329574,1.40768e-09,6.18802e-11,6.33149e-11,1.18826e-10,0.000265659,0.00131376,0.00366053
resid_damages,BRA,-1.73472e-18,0.00222356,0.00401697,0.00533244,0.00617774,0.00664651,0.0068783,0.00690538,0.00678755,0.0065518,0.00620354,0.00574844,0.00519973,0.00457304,0.00388407,0.00314333,0.00237269,0.00160528,0.000894935,0.000329574,1.40768e-09,6.18802e-11,6.33149e-11,1.18826e-10,0.000265659,0.00131376,0.00366053
resid_damages,RSAM,-1.73472e-18,0.00222356,0.00401697,0.00533244,0.00617774,0.00664651,0.0068783,0.00690538,0.00678755,0.0065518,0.00620354,0.00574844,0.00519973,0.00457304,0.00388407,0.00314333,0.00237269,0.00160528,0.000894935,0.000329574,1.40768e-09,6.18802e-11,6.33149e-11,1.18826e-10,0.000265659,0.00131376,0.00366053
resid_damages,NAF,-3.46945e-18,0.00413822,0.00752392,0.0100312,0.011652,0.012554,0.0130007,0.013053,0.0128258,0.0123716,0.0117016,0.0108279,0.00977738,0.00858146,0.00727169,0.00586968,0.00441823,0.00298053,0.00165696,0.000608783,2.59661e-09,1.14145e-10,1.16791e-10,2.19188e-10,0.000490588,0.00243647,0.00684791
resid_damages,WAF,6.93889e-18,0.00619478,0.0111689,0.0148063,0.0171391,0.0184314,0.01907,0.0191446,0.01882,0.0181704,0.0172103,0.0159548,0.0144397,0.0127076,0.0108009,0.0087481,0.00660913,0.00447555,0.00249727,0.000920318,3.93255e-09,1.72871e-10,1.76879e-10,3.31958e-10,0.000741898,0.00366407,0.0101817
resid_damages,EAF,6.93889e-18,0.00619478,0.0111689,0.0148063,0.0171391,0.0184314,0.01907,0.0191446,0.01882,0.0181704,0.0172103,0.0159548,0.0144397,0.0127076,0.0108009,0.0087481,0.00660913,0.00447555,0.00249727,0.000920318,3.93255e-09,1.72871e-10,1.76879e-10,3.31958e-10,0.000741898,0.00366407,0.0101817
resid_damages,SAF,0,0.00386155,0.00702898,0.00937855,0.010899,0.0117457,0.0121651,0.0122142,0.0120008,0.0115744,0.0109456,0.0101258,0.00914057,0.00801962,0.00679279,0.00548057,0.00412326,0.00278008,0.00154473,0.000567311,2.41912e-09,1.06342e-10,1.08808e-10,2.04205e-10,0.000457146,0.00227214,0.00639603
resid_damages,WEU,8.67362e-19,0.00125033,0.00226892,0.00302109,0.00350647,0.0037763,0.00390988,0.0039255,0.00385757,0.00372174,0.00352131,0.00325977,0.00294502,0.00258638,0.00219315,0.00177168,0.00133471,0.00090118,0.000501417,0.000184355,7.86655e-10,3.45806e-11,3.53824e-11,6.64039e-11,0.000148575,0.000736936,0.00206582
resid_damages,CEU,1.73472e-18,0.00182018,0.0033032,0.00439842,0.00510522,0.00549814,0.00569267,0.00571541,0.00561649,0.0054187,0.00512682,0.00474597,0.00428766,0.00376544,0.00319288,0.00257923,0.00194302,0.00131188,0.000729909,0.000268359,1.14509e-09,5.0337e-11,5.15041e-11,9.66604e-11,0.000216274,0.00107277,0.00300748
resid_damages,TUR,1.73472e-18,0.00120365,0.00213601,0.0028008,0.0032202,0.00345031,0.00356346,0.00357665,0.00351921,0.00340396,0.00323291,0.00300793,0.00273441,0.00241889,0.00206798,0.00168578,0.00128242,0.000874605,0.000491327,0.000182075,7.80578e-10,3.43134e-11,3.5109e-11,6.58909e-11,0.00014687,0.000718002,0.00195319
resid_damages,UKR,0,0.00141243,0.00253019,0.00333942,0.00385508,0.00413966,0.00428003,0.00429641,0.0042251,0.00408224,0.00387077,0.0035936,0.00325816,0.0028733,0.00244795,0.00198789,0.00150606,0.00102284,0.00057231,0.000211395,9.0453e-10,3.97622e-11,4.06841e-11,7.6354e-11,0.000170457,0.000838327,0.00230942
resid_damages,STAN,0,0.00141243,0.00253019,0.00333942,0.00385508,0.00413966,0.00428003,0.00429641,0.0042251,0.00408224,0.00387077,0.0035936,0.00325816,0.0028733,0.00244795,0.00198789,0.00150606,0.00102284,0.00057231,0.000211395,9.0453e-10,3.97622e-11,4.06841e-11,7.6354e-11,0.000170457,0.000838327,0.00230942
resid_damages,RUS,0,0.00141243,0.00253019,0.00333942,0.00385508,0.00413966,0.00428003,0.00429641,0.0042251,0.00408224,0.00387077,0.0035936,0.00325816,0.0028733,0.00244795,0.00198789,0.00150606,0.00102284,0.00057231,0.000211395,9.0453e-10,3.97622e-11,4.06841e-11,7.6354e-11,0.000170457,0.000838327,0.00230942
resid_damages,ME,1.73472e-18,0.00120365,0.00213601,0.0028008,0.0032202,0.00345031,0.00356346,0.00357665,0.00351921,0.00340396,0.00323291,0.00300793,0.00273441,0.00241889,0.00206798,0.00168578,0.00128242,0.000874605,0.000491327,0.000182075,7.80578e-10,3.43134e-11,3.5109e-11,6.58909e-11,0.00014687,0.000718002,0.00195319
resid_damages,INDIA,6.93889e-18,0.00631154,0.0113812,0.0150895,0.0174681,0.0187859,0.0194371,0.0195132,0.0191822,0.0185197,0.0175407,0.0162605,0.0147157,0.0129498,0.0110061,0.00891374,0.00673379,0.00455963,0.002544,0.000937486,4.00577e-09,1.7609e-10,1.80173e-10,3.38139e-10,0.000755733,0.0037328,0.010375
resid_damages,KOR,0,0.00243838,0.00439175,0.00581792,0.00673167,0.00723753,0.00748744,0.00751663,0.00738962,0.00713537,0.00675952,0.00626786,0.00567427,0.00499526,0.00424736,0.00344156,0.00260125,0.00176233,0.000983783,0.000362688,1.55012e-09,6.81416e-11,6.97215e-11,1.3085e-10,0.000292387,0.00144306,0.00400438
resid_damages,CHN,0,0.00126253,0.00221988,0.00289183,0.00331129,0.00353998,0.00365205,0.00366511,0.00360825,0.00349399,0.00332394,0.00309942,0.00282512,0.00250688,0.00215062,0.00175978,0.00134409,0.000920405,0.000519048,0.000192948,8.28715e-10,3.64295e-11,3.72741e-11,6.99543e-11,0.000155695,0.000756787,0.00203355
resid_damages,SEAS,0,0.00442518,0.00794509,0.0105025,0.0121359,0.0130385,0.0134841,0.0135361,0.0133097,0.0128564,0.0121856,0.0113073,0.0102454,0.00902855,0.00768561,0.00623547,0.00471946,0.00320194,0.00178985,0.000660595,2.82525e-09,1.24195e-10,1.27075e-10,2.38488e-10,0.000532618,0.00262331,0.00724869
resid_damages,INDO,0,0.00442518,0.00794509,0.0105025,0.0121359,0.0130385,0.0134841,0.0135361,0.0133097,0.0128564,0.0121856,0.0113073,0.0102454,0.00902855,0.00768561,0.00623547,0.00471946,0.00320194,0.00178985,0.000660595,2.82525e-09,1.24195e-10,1.27075e-10,2.38488e-10,0.000532618,0.00262331,0.00724869
resid_damages,JAP,-1.73472e-18,0.00200595,0.00365867,0.00488823,0.00568537,0.00612967,0.00634993,0.00637569,0.00626365,0.00603978,0.00570978,0.00527987,0.00476356,0.00417674,0.00353523,0.00284999,0.00214227,0.00144308,0.000801124,0.000293999,1.2531e-09,5.50851e-11,5.63624e-11,1.05778e-10,0.000236887,0.001179,0.00332794
resid_damages,OCE,0,0.00252315,0.00458573,0.0061123,0.00709882,0.00764768,0.00791952,0.0079513,0.00781305,0.00753668,0.00712899,0.00659728,0.0059578,0.0052297,0.00443211,0.00357814,0.00269379,0.00181754,0.00101059,0.000371353,1.58405e-09,6.96331e-11,7.12477e-11,1.33714e-10,0.00029926,0.00148587,0.00417401
resid_damages,RSAS,-6.93889e-18,0.00496014,0.00888455,0.0117253,0.0135352,0.0145341,0.0150267,0.0150842,0.0148339,0.0143325,0.0135903,0.0126175,0.01144,0.0100891,0.00859584,0.00698065,0.00528892,0.00359211,0.00200999,0.000742462,3.17695e-09,1.39656e-10,1.42894e-10,2.68176e-10,0.000598682,0.00294419,0.0081095
resid_damages,RSAF,6.93889e-18,0.00619478,0.0111689,0.0148063,0.0171391,0.0184314,0.01907,0.0191446,0.01882,0.0181704,0.0172103,0.0159548,0.0144397,0.0127076,0.0108009,0.0087481,0.00660913,0.00447555,0.00249727,0.000920318,3.93255e-09,1.72871e-10,1.76879e-10,3.31958e-10,0.000741898,0.00366407,0.0101817
SLR_damages,CAN,0.00326834,0.00385787,0.00447999,0.00512407,0.00578033,0.00644026,0.00709759,0.00774867,0.00839052,0.00902121,0.00963926,0.0102433,0.0108321,0.0114045,0.0119598,0.0124971,0.0130161,0.0135164,0.0139984,0.0144631,0.0149132,0.0153527,0.0157874,0.0162174,0.0166428,0.0170681,0.0175056
SLR_damages,USA,0.00173002,0.00204208,0.00237138,0.00271231,0.00305968,0.003409,0.00375694,0.00410158,0.00444132,0.00477516,0.00510232,0.00542206,0.00573372,0.00603673,0.00633062,0.00661506,0.00688976,0.0071546,0.00740972,0.00765572,0.00789395,0.00812661,0.00835671,0.00858432,0.0088095,0.0090346,0.0092662
SLR_damages,MEX,0.001586,0.00187208,0.00217396,0.00248651,0.00280497,0.00312521,0.00344418,0.00376013,0.00407159,0.00437764,0.00467756,0.00497068,0.0052564,0.00553418,0.00580361,0.00606437,0.0063162,0.00655899,0.00679288,0.00701839,0.00723679,0.00745008,0.00766103,0.00786969,0.00807612,0.00828248,0.00849481
SLR_damages,RCAM,0.001586,0.00187208,0.00217396,0.00248651,0.00280497,0.00312521,0.00344418,0.00376013,0.00407159,0.00437764,0.00467756,0.00497068,0.0052564,0.00553418,0.00580361,0.00606437,0.0063162,0.00655899,0.00679288,0.00701839,0.00723679,0.00745008,0.00766103,0.00786969,0.00807612,0.00828248,0.00849481
SLR_damages,BRA,0.001586,0.00187208,0.00217396,0.00248651,0.00280497,0.00312521,0.00344418,0.00376013,0.00407159,0.00437764,0.00467756,0.00497068,0.0052564,0.00553418,0.00580361,0.00606437,0.0063162,0.00655899,0.00679288,0.00701839,0.00723679,0.00745008,0.00766103,0.00786969,0.00807612,0.00828248,0.00849481
SLR_damages,RSAM,0.001586,0.00187208,0.00217396,0.00248651,0.00280497,0.00312521,0.00344418,0.00376013,0.00407159,0.00437764,0.00467756,0.00497068,0.0052564,0.00553418,0.00580361,0.00606437,0.0063162,0.00655899,0.00679288,0.00701839,0.00723679,0.00745008,0.00766103,0.00786969,0.00807612,0.00828248,0.00849481
SLR_damages,NAF,0.00800108,0.00944428,0.0109672,0.012544,0.0141506,0.0157661,0.0173753,0.0189692,0.0205404,0.0220844,0.0235974,0.0250762,0.0265176,0.0279189,0.0292781,0.0305936,0.0318641,0.0330889,0.0342688,0.0354065,0.0365083,0.0375843,0.0386485,0.0397012,0.0407426,0.0417836,0.0428548
SLR_damages,WAF,-0.000785592,-0.000927294,-0.00107683,-0.00123164,-0.00138938,-0.001548,-0.001706,-0.0018625,-0.00201678,-0.00216837,-0.00231693,-0.00246212,-0.00260365,-0.00274124,-0.0028747,-0.00300386,-0.0031286,-0.00324886,-0.00336471,-0.00347641,-0.00358459,-0.00369024,-0.00379473,-0.00389809,-0.00400034,-0.00410255,-0.00420772
SLR_damages,EAF,-0.000785592,-0.000927294,-0.00107683,-0.00123164,-0.00138938,-0.001548,-0.001706,-0.0018625,-0.00201678,-0.00216837,-0.00231693,-0.00246212,-0.00260365,-0.00274124,-0.0028747,-0.00300386,-0.0031286,-0.00324886,-0.00336471,-0.00347641,-0.00358459,-0.00369024,-0.00379473,-0.00389809,-0.00400034,-0.00410255,-0.00420772
SLR_damages,SAF,0.00213772,0.00252331,0.00293021,0.00335149,0.00378073,0.00421236,0.0046423,0.00506815,0.00548797,0.00590048,0.00630473,0.00669982,0.00708493,0.00745934,0.0078225,0.00817397,0.0085134,0.00884066,0.0091559,0.00945986,0.00975423,0.0100417,0.0103261,0.0106073,0.0108855,0.0111637,0.0114499
