Variable,Region,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,2105,2110,2115,2120,2125,2130,2135,2140,2145,2150
relative_abatement,STAN,0,0.219,0.271345,0.317031,0.355104,0.386784,0.413742,0.437089,0.458702,0.479998,0.499667,0.516261,0.530503,0.543294,0.554199,0.562579,0.568403,0.571445,0.570311,0.563662,0.551219,0.532653,0.506962,0.472499,0.42654,0.363505,0.268766
relative_abatement,RUS,0,0.294026,0.412141,0.469399,0.515397,0.551742,0.582473,0.610692,0.637604,0.66354,0.687064,0.70684,0.723022,0.735963,0.745913,0.753048,0.757255,0.75799,0.753667,0.742765,0.724829,0.699299,0.664823,0.619203,0.558802,0.476231,0.352245
relative_abatement,ME,0,0.285292,0.385966,0.433275,0.472463,0.505992,0.536183,0.564133,0.590649,0.61629,0.640618,0.66308,0.683532,0.701851,0.717855,0.731235,0.741184,0.74655,0.745655,0.737184,0.72095,0.696591,0.662908,0.617836,0.557839,0.475598,0.351917
relative_abatement,INDIA,0,0.285571,0.351693,0.413302,0.469723,0.522747,0.573695,0.622845,0.670161,0.715598,0.758615,0.79866,0.835518,0.868916,0.898273,0.923144,0.943701,0.95934,0.967054,0.964017,0.949668,0.923404,0.883314,0.826338,0.747603,0.637254,0.469774
relative_abatement,KOR,0,0.293303,0.54443,0.710849,0.774203,0.829422,0.879289,0.924306,0.964545,1.00028,1.03227,1.06103,1.0861,1.1066,1.12139,1.12985,1.13375,1.13453,1.12959,1.11552,1.09121,1.05559,1.0062,0.93925,0.848978,0.724013,0.535061
relative_abatement,CHN,0,0.307709,0.561097,0.784995,0.899592,0.976527,1.04465,1.10352,1.15546,1.20303,1.24603,1.28341,1.31492,1.3403,1.35852,1.36891,1.37383,1.37547,1.3707,1.35512,1.32722,1.28567,1.2273,1.14734,1.03863,0.887186,0.656897
relative_abatement,SEAS,0,0.319562,0.380959,0.436458,0.486429,0.533416,0.578586,0.621756,0.66299,0.702496,0.739838,0.774445,0.806173,0.834858,0.859696,0.879923,0.895715,0.906746,0.910413,0.904261,0.887894,0.860847,0.821445,0.766935,0.69286,0.590143,0.435174
relative_abatement,INDO,0,0.278809,0.403028,0.474394,0.539197,0.59991,0.657735,0.712296,0.76331,0.810858,0.855037,0.895819,0.933006,0.966154,0.994669,1.01821,1.03733,1.05182,1.05845,1.05394,1.03756,1.0086,0.964866,0.902928,0.817394,0.697421,0.514916
relative_abatement,JAP,0,0.213394,0.45493,0.721929,0.899819,0.946848,0.98911,1.02772,1.06353,1.09742,1.12891,1.15709,1.18194,1.20352,1.22143,1.23528,1.24547,1.25187,1.25131,1.2402,1.21727,1.18124,1.12931,1.05715,0.958142,0.819229,0.606837
relative_abatement,OCE,0,0.213101,0.471615,0.76878,1,1.16456,1.22039,1.27375,1.32243,1.3647,1.40391,1.44307,1.47825,1.50525,1.52605,1.5431,1.55473,1.55801,1.55,1.5284,1.49243,1.44085,1.3709,1.27801,1.1545,0.984796,0.728761
relative_abatement,RSAS,0,0.187243,0.228728,0.268409,0.306464,0.344355,0.382947,0.422342,0.462511,0.503338,0.54428,0.584602,0.623382,0.659953,0.694314,0.726079,0.753287,0.773724,0.785152,0.786046,0.776497,0.756365,0.724411,0.678394,0.614483,0.524651,0.387796
relative_abatement,RSAF,0,0.166334,0.196518,0.224338,0.252001,0.290984,0.304824,0.35235,0.391026,0.431359,0.472808,0.514754,0.556235,0.596576,0.635907,0.673481,0.705531,0.728712,0.74146,0.743181,0.734361,0.715063,0.684329,0.640213,0.579195,0.493781,0.364258
cumulative_emissions,Global,0,168.513,302.554,404.042,483.457,549.376,604.156,649.003,685.937,716.265,740.323,758.081,769.762,775.914,776.736,771.987,762.164,748.995,735.406,725.362,723.351,734.406,764.493,820.96,913.365,1055.68,1273.17
global_emissions,Global,42.8173,33.7026,26.8082,20.2977,15.8829,13.1838,10.9559,8.96944,7.3868,6.06571,4.81145,3.55166,2.33626,1.23031,0.164363,-0.949703,-1.96464,-2.63374,-2.71786,-2.00875,-0.402256,2.21098,6.01751,11.2935,18.4809,28.4622,43.4993
temperature,Global,1.09622,1.2007,1.28381,1.34673,1.39597,1.43684,1.4708,1.49861,1.5215,1.54031,1.55522,1.56623,1.57348,1.57729,1.5778,1.57486,1.56877,1.5606,1.55218,1.54595,1.5447,1.55156,1.57021,1.60522,1.66251,1.75074,1.88559
emission_relative_cumulative,Global,1,0.757837,0.658377,0.570772,0.501163,0.446873,0.402334,0.364748,0.332816,0.305017,0.28004,0.257136,0.236006,0.216525,0.198457,0.181461,0.165458,0.150683,0.137546,0.12652,0.118018,0.112411,0.110089,0.111524,0.117356,0.128614,0.147434
slr_thermal,Global,0.103047,0.108397,0.114311,0.120654,0.127298,0.134159,0.141183,0.148325,0.155549,0.162823,0.170122,0.177423,0.184701,0.191935,0.199104,0.20619,0.213172,0.220032,0.226761,0.233357,0.239836,0.246229,0.252585,0.258977,0.265502,0.272294,0.279534
slr_cumgsic,Global,0.015,0.0229012,0.0309286,0.0389771,0.0469568,0.0548098,0.0625024,0.0700097,0.077313,0.0843998,0.0912626,0.0978958,0.104296,0.11046,0.11639,0.122085,0.127548,0.132783,0.137794,0.142593,0.147191,0.151608,0.155863,0.15998,0.163989,0.167922,0.171819
slr_cumgis,Global,0.006,0.0151237,0.0248191,0.0349648,0.0454466,0.056187,0.0671383,0.0782612,0.0895209,0.10089,0.112344,0.123862,0.135423,0.147004,0.158588,0.170156,0.181689,0.19317,0.204588,0.215942,0.227244,0.238521,0.249817,0.261196,0.272746,0.284585,0.296878
total_SLR,Global,0.124047,0.146422,0.170059,0.194596,0.219702,0.245156,0.270823,0.296596,0.322383,0.348113,0.373729,0.399181,0.42442,0.4494,0.474082,0.498431,0.522409,0.545985,0.569143,0.591891,0.614271,0.636357,0.658265,0.680154,0.702237,0.7248,0.74823
damage_costs,CAN,0.00326834,0.00574909,0.00796712,0.00987504,0.0115558,0.013094,0.014506,0.0157974,0.0169879,0.0180901,0.0191045,0.0200273,0.020859,0.0216052,0.0222673,0.0228408,0.0233323,0.023766,0.0241836,0.0246411,0.0252024,0.0259404,0.026945,0.0283348,0.0302781,0.0330441,0.0371556
damage_costs,USA,0.00173002,0.00360991,0.00525656,0.00663712,0.00782452,0.008891,0.00985162,0.0107121,0.0114896,0.0121951,0.0128296,0.0133905,0.0138785,0.0142988,0.0146526,0.0149367,0.0151566,0.0153324,0.0154981,0.0156996,0.0159886,0.016424,0.0170785,0.018047,0.019464,0.0215443,0.0247043
damage_costs,MEX,0.001586,0.00413295,0.00633299,0.00814227,0.00966877,0.0110183,0.0122138,0.0132643,0.0141952,0.0150228,0.0157491,0.0163707,0.0168891,0.0173118,0.0176411,0.0178727,0.0180146,0.0180959,0.0181659,0.0182901,0.018543,0.0190086,0.0197906,0.0210242,0.0229012,0.0257274,0.0300973
damage_costs,RCAM,0.001586,0.00413295,0.00633299,0.00814227,0.00966877,0.0110183,0.0122138,0.0132643,0.0141952,0.0150228,0.0157491,0.0163707,0.0168891,0.0173118,0.0176411,0.0178727,0.0180146,0.0180959,0.0181659,0.0182901,0.018543,0.0190086,0.0197906,0.0210242,0.0229012,0.0257274,0.0300973
damage_costs,BRA,0.001586,0.00413295,0.00633299,0.00814227,0.00966877,0.0110183,0.0122138,0.0132643,0.0141952,0.0150228,0.0157491,0.0163707,0.0168891,0.0173118,0.0176411,0.0178727,0.0180146,0.0180959,0.0181659,0.0182901,0.018543,0.0190086,0.0197906,0.0210242,0.0229012,0.0257274,0.0300973
damage_costs,RSAM,0.001586,0.00413295,0.00633299,0.00814227,0.00966877,0.0110183,0.0122138,0.0132643,0.0141952,0.0150228,0.0157491,0.0163707,0.0168891,0.0173118,0.0176411,0.0178727,0.0180146,0.0180959,0.0181659,0.0182901,0.018543,0.0190086,0.0197906,0.0210242,0.0229012,0.0257274,0.0300973
damage_costs,NAF,0.00800108,0.0136525,0.018762,0.0231989,0.0271359,0.0307575,0.0340971,0.0371643,0.0400022,0.0426383,0.0450728,0.0472963,0.0493089,0.0511234,0.0527426,0.0541561,0.0553788,0.0564671,0.0575167,0.0586572,0.0600354,0.0618195,0.0642183,0.0675089,0.0720882,0.078598,0.0882924
damage_costs,WAF,-0.000785592,0.00537117,0.0104842,0.0144625,0.0176275,0.0202852,0.0225064,0.0243226,0.0258082,0.027012,0.0279421,0.0285918,0.0289675,0.0290921,0.0289736,0.028601,0.0279984,0.0272467,0.0264807,0.0258803,0.0256474,0.0260095,0.0272448,0.0297154,0.0339309,0.040704,0.051613
damage_costs,EAF,-0.000785592,0.00537117,0.0104842,0.0144625,0.0176275,0.0202852,0.0225064,0.0243226,0.0258082,0.027012,0.0279421,0.0285918,0.0289675,0.0290921,0.0289736,0.028601,0.0279984,0.0272467,0.0264807,0.0258803,0.0256474,0.0260095,0.0272448,0.0297154,0.0339309,0.040704,0.051613
damage_costs,SAF,0.00213772,0.00645032,0.0102118,0.01331,0.0159177,0.0182163,0.0202418,0.0220075,0.0235573,0.0249201,0.0260983,0.0270849,0.0278823,0.0285043,0.0289552,0.0292269,0.029335,0.029334,0.0293148,0.029399,0.0297232,0.0304424,0.0317485,0.0338963,0.0372523,0.0424135,0.0505555
damage_costs,WEU,0.000197945,0.00154114,0.00270265,0.0036453,0.00441947,0.00507848,0.00563266,0.00608839,0.0064634,0.00677059,0.00701395,0.00719372,0.00731235,0.00737545,0.00738522,0.00733963,0.00724403,0.0071159,0.0069841,0.00688706,0.00686775,0.00697477,0.00726795,0.00782619,0.00876241,0.0102594,0.0126766
damage_costs,CEU,0.000614997,0.00261654,0.00433642,0.0057186,0.00684137,0.00779007,0.00858582,0.00924069,0.009781,0.010225,0.0105776,0.0108386,0.011011,0.0111029,0.0111172,0.0110509,0.0109118,0.0107253,0.0105334,0.0103921,0.0103641,0.01052,0.010947,0.0117601,0.0131238,0.0153044,0.0188257
damage_costs,TUR,0.00383912,0.00575499,0.00747153,0.00898372,0.010354,0.011637,0.0128449,0.0139824,0.0150612,0.0160886,0.0170652,0.0179887,0.0188593,0.0196795,0.0204497,0.0211669,0.0218338,0.0224626,0.0230755,0.0237028,0.0243801,0.025148,0.0260562,0.027167,0.0285637,0.0303702,0.0328119
damage_costs,UKR,0.000885731,0.00248136,0.00383206,0.0049256,0.00583755,0.00663688,0.00733985,0.00795373,0.00849482,0.00897366,0.00939196,0.00974817,0.0100435,0.0102826,0.0104669,0.0105939,0.0106683,0.0107071,0.0107391,0.0108032,0.0109433,0.0112092,0.0116613,0.0123772,0.0134642,0.0150892,0.0175707
damage_costs,STAN,0.000885731,0.00248136,0.00383206,0.0049256,0.00583755,0.00663688,0.00733985,0.00795373,0.00849482,0.00897366,0.00939196,0.00974817,0.0100435,0.0102826,0.0104669,0.0105939,0.0106683,0.0107071,0.0107391,0.0108032,0.0109433,0.0112092,0.0116613,0.0123772,0.0134642,0.0150892,0.0175707
damage_costs,RUS,0.000885731,0.00248136,0.00383206,0.0049256,0.00583755,0.00663688,0.00733985,0.00795373,0.00849482,0.00897366,0.00939196,0.00974817,0.0100435,0.0102826,0.0104669,0.0105939,0.0106683,0.0107071,0.0107391,0.0108032,0.0109433,0.0112092,0.0116613,0.0123772,0.0134642,0.0150892,0.0175707
damage_costs,ME,0.00383912,0.00575499,0.00747153,0.00898372,0.010354,0.011637,0.0128449,0.0139824,0.0150612,0.0160886,0.0170652,0.0179887,0.0188593,0.0196795,0.0204497,0.0211669,0.0218338,0.0224626,0.0230755,0.0237028,0.0243801,0.025148,0.0260562,0.027167,0.0285637,0.0303702,0.0328119
damage_costs,INDIA,0.00153418,0.00822811,0.0138844,0.0184022,0.0221023,0.0252919,0.0280408,0.0303786,0.0323797,0.0340923,0.0355236,0.0366657,0.0375243,0.0381217,0.0384656,0.038544,0.0383806,0.0380575,0.037712,0.0375278,0.0377116,0.0384969,0.0401698,0.0431028,0.0478207,0.0551588,0.0667379
damage_costs,KOR,0.00432943,0.0075895,0.010481,0.0129577,0.0151354,0.0171264,0.0189539,0.0206266,0.0221704,0.0236018,0.024922,0.0261266,0.0272164,0.0281985,0.0290747,0.0298393,0.0305004,0.0310883,0.031655,0.0322709,0.0330164,0.0339831,0.0352837,0.0370649,0.0395323,0.0430107,0.0481234
damage_costs,CHN,0.0031083,0.00495194,0.00655471,0.00792871,0.00914831,0.0102739,0.0113208,0.012296,0.0132127,0.014079,0.0148964,0.0156635,0.016381,0.0170516,0.0176761,0.0182517,0.018781,0.0192759,0.0197572,0.0202539,0.0208,0.0214341,0.0222022,0.0231608,0.0243819,0.0259673,0.028094
damage_costs,SEAS,0.0115265,0.0181044,0.0240235,0.0292072,0.0338633,0.038191,0.0422304,0.0459955,0.0495309,0.0528644,0.0559972,0.0589203,0.0616338,0.0641493,0.0664688,0.0685812,0.0704993,0.0722756,0.074001,0.0758005,0.0778172,0.0802153,0.0831966,0.0870226,0.0920561,0.0988632,0.108518
damage_costs,INDO,0.0115265,0.0181044,0.0240235,0.0292072,0.0338633,0.038191,0.0422304,0.0459955,0.0495309,0.0528644,0.0559972,0.0589203,0.0616338,0.0641493,0.0664688,0.0685812,0.0704993,0.0722756,0.074001,0.0758005,0.0778172,0.0802153,0.0831966,0.0870226,0.0920561,0.0988632,0.108518
damage_costs,JAP,0.00418993,0.00698574,0.00953456,0.011764,0.0137532,0.0155904,0.0172905,0.0188571,0.0203109,0.021665,0.0229191,0.0240681,0.0251121,0.026057,0.0269042,0.0276485,0.0282972,0.0288784,0.0294398,0.0300457,0.0307692,0.0316939,0.0329242,0.0345991,0.0369194,0.0402113,0.0451154
damage_costs,OCE,0.002694,0.00574576,0.00844295,0.0107135,0.0126692,0.0144264,0.0160081,0.0174221,0.0186963,0.0198487,0.0208805,0.0217869,0.0225688,0.0232348,0.0237874,0.0242208,0.0245447,0.0247939,0.0250269,0.0253223,0.0257686,0.0264669,0.0275418,0.0291589,0.0315553,0.035115,0.0405912
damage_costs,RSAS,0.00121234,0.00625479,0.0104044,0.0136281,0.0161997,0.0183671,0.0201908,0.0216991,0.0229517,0.0239872,0.024813,0.0254252,0.025829,0.0260421,0.0260705,0.025906,0.0255662,0.0251117,0.0246439,0.024299,0.02423,0.0246095,0.0256467,0.0276101,0.03087,0.0360047,0.0441199
damage_costs,RSAF,-0.000785592,0.00537117,0.0104842,0.0144625,0.0176275,0.0202852,0.0225064,0.0243226,0.0258082,0.027012,0.0279421,0.0285918,0.0289675,0.0290921,0.0289736,0.028601,0.0279984,0.0272467,0.0264807,0.0258803,0.0256474,0.0260095,0.0272448,0.0297154,0.0339309,0.040704,0.051613
resid_damages,CAN,0,0.00189122,0.00348647,0.00474788,0.00576714,0.00663466,0.00737041,0.00798277,0.00849385,0.0089181,0.00925755,0.00950979,0.00967648,0.00976451,0.00977629,0.0097083,0.00956799,0.00938056,0.00918796,0.00904615,0.0090178,0.00917382,0.00960122,0.0104143,0.0117757,0.0139472,0.0174414
resid_damages,USA,0,0.00156784,0.00288483,0.00392318,0.00476044,0.00547192,0.00607457,0.00657565,0.00699351,0.00734016,0.00761739,0.0078233,0.00795935,0.00803118,0.00804079,0.00798531,0.0078708,0.00771781,0.00756057,0.00744475,0.0074216,0.00754902,0.00789793,0.00856117,0.00967021,0.0114358,0.014269
resid_damages,MEX,-1.73472e-18,0.00226087,0.0041587,0.00565426,0.00685977,0.0078839,0.00875119,0.00947218,0.0100734,0.010572,0.0109708,0.011267,0.0114626,0.0115659,0.0115798,0.0115,0.0113353,0.0111152,0.0108891,0.0107225,0.0106892,0.0108725,0.0113743,0.0123281,0.0139227,0.0164604,0.0205308
resid_damages,RCAM,-1.73472e-18,0.00226087,0.0041587,0.00565426,0.00685977,0.0078839,0.00875119,0.00947218,0.0100734,0.010572,0.0109708,0.011267,0.0114626,0.0115659,0.0115798,0.0115,0.0113353,0.0111152,0.0108891,0.0107225,0.0106892,0.0108725,0.0113743,0.0123281,0.0139227,0.0164604,0.0205308
resid_damages,BRA,-1.73472e-18,0.00226087,0.0041587,0.00565426,0.00685977,0.0078839,0.00875119,0.00947218,0.0100734,0.010572,0.0109708,0.011267,0.0114626,0.0115659,0.0115798,0.0115,0.0113353,0.0111152,0.0108891,0.0107225,0.0106892,0.0108725,0.0113743,0.0123281,0.0139227,0.0164604,0.0205308
resid_damages,RSAM,-1.73472e-18,0.00226087,0.0041587,0.00565426,0.00685977,0.0078839,0.00875119,0.00947218,0.0100734,0.010572,0.0109708,0.011267,0.0114626,0.0115659,0.0115798,0.0115,0.0113353,0.0111152,0.0108891,0.0107225,0.0106892,0.0108725,0.0113743,0.0123281,0.0139227,0.0164604,0.0205308
resid_damages,NAF,-3.46945e-18,0.00420825,0.00779314,0.0106474,0.012965,0.0149448,0.0166288,0.0180337,0.0192083,0.0201848,0.0209671,0.0215488,0.0219335,0.0221368,0.022164,0.022007,0.0216831,0.0212507,0.0208066,0.0204798,0.0204145,0.020774,0.0217598,0.0236385,0.0267935,0.0318479,0.0400311
resid_damages,WAF,6.93889e-18,0.00629847,0.0115612,0.0156948,0.0190189,0.0218378,0.0242216,0.0262009,0.0278499,0.0292166,0.0303089,0.0311198,0.0316554,0.0319381,0.0319759,0.0317576,0.0313068,0.0307045,0.0300851,0.0296288,0.0295376,0.0300396,0.0314136,0.0340228,0.0383782,0.0452942,0.0563516
resid_damages,EAF,6.93889e-18,0.00629847,0.0115612,0.0156948,0.0190189,0.0218378,0.0242216,0.0262009,0.0278499,0.0292166,0.0303089,0.0311198,0.0316554,0.0319381,0.0319759,0.0317576,0.0313068,0.0307045,0.0300851,0.0296288,0.0295376,0.0300396,0.0314136,0.0340228,0.0383782,0.0452942,0.0563516
resid_damages,SAF,0,0.00392701,0.00728111,0.00995647,0.0121316,0.0139915,0.0155746,0.0168962,0.0180016,0.018921,0.0196577,0.0202057,0.0205682,0.0207597,0.0207853,0.0206374,0.0203322,0.0199249,0.0195066,0.0191988,0.0191373,0.0194759,0.0204045,0.022175,0.0251505,0.0299229,0.0376611
resid_damages,WEU,8.67362e-19,0.00127143,0.00234976,0.0032057,0.0038992,0.00449067,0.00499311,0.00541183,0.00576166,0.00605229,0.00628499,0.00645799,0.00657235,0.00663276,0.00664084,0.00659419,0.00649791,0.00636935,0.00623728,0.00614006,0.00612063,0.00622758,0.00652071,0.00707892,0.00801511,0.00951209,0.0119292
resid_damages,CEU,1.73472e-18,0.00185091,0.00342091,0.00466724,0.00567711,0.00653845,0.00727017,0.00787998,0.00838948,0.00881277,0.00915168,0.00940365,0.00957022,0.0096582,0.00966997,0.00960202,0.00946179,0.00927454,0.00908219,0.00894059,0.0089123,0.00906807,0.009495,0.010308,0.0116717,0.0138523,0.0173735
resid_damages,TUR,1.73472e-18,0.00122338,0.00220838,0.00296116,0.00355443,0.00404967,0.00446317,0.004803,0.00508375,0.00531489,0.00549861,0.00563445,0.00572391,0.00577105,0.00577735,0.00574095,0.00566571,0.00556493,0.00546104,0.00538432,0.00536896,0.00545339,0.00568355,0.00611692,0.00683014,0.00793833,0.00965492
resid_damages,UKR,0,0.00143587,0.00261779,0.00353612,0.00426881,0.00488639,0.00540608,0.00583594,0.0061929,0.00648803,0.00672342,0.0068979,0.00701301,0.00707373,0.00708185,0.00703496,0.0069381,0.00680855,0.00667522,0.0065769,0.00655724,0.00666542,0.00696105,0.00752069,0.00844998,0.00991394,0.0122281
resid_damages,STAN,0,0.00143587,0.00261779,0.00353612,0.00426881,0.00488639,0.00540608,0.00583594,0.0061929,0.00648803,0.00672342,0.0068979,0.00701301,0.00707373,0.00708185,0.00703496,0.0069381,0.00680855,0.00667522,0.0065769,0.00655724,0.00666542,0.00696105,0.00752069,0.00844998,0.00991394,0.0122281
resid_damages,RUS,0,0.00143587,0.00261779,0.00353612,0.00426881,0.00488639,0.00540608,0.00583594,0.0061929,0.00648803,0.00672342,0.0068979,0.00701301,0.00707373,0.00708185,0.00703496,0.0069381,0.00680855,0.00667522,0.0065769,0.00655724,0.00666542,0.00696105,0.00752069,0.00844998,0.00991394,0.0122281
resid_damages,ME,1.73472e-18,0.00122338,0.00220838,0.00296116,0.00355443,0.00404967,0.00446317,0.004803,0.00508375,0.00531489,0.00549861,0.00563445,0.00572391,0.00577105,0.00577735,0.00574095,0.00566571,0.00556493,0.00546104,0.00538432,0.00536896,0.00545339,0.00568355,0.00611692,0.00683014,0.00793833,0.00965492
resid_damages,INDIA,6.93889e-18,0.0064172,0.0117812,0.0159954,0.019385,0.0222599,0.0246913,0.0267104,0.0283926,0.0297869,0.0309014,0.0317288,0.0322752,0.0325637,0.0326022,0.0323795,0.0319196,0.0313049,0.030673,0.0302075,0.0301144,0.0306266,0.0320285,0.0346908,0.0391356,0.0461947,0.0574839
resid_damages,KOR,0,0.00247914,0.00454566,0.00616604,0.00746746,0.00857006,0.00950174,0.0102749,0.0109187,0.0114521,0.0118783,0.0121946,0.0124034,0.0125137,0.0125284,0.0124433,0.0122675,0.0120325,0.0117909,0.0116129,0.0115773,0.0117732,0.0123091,0.0133264,0.0150231,0.017714,0.022009
resid_damages,CHN,0,0.00128297,0.00229346,0.00305262,0.00364311,0.00413089,0.0045346,0.00486401,0.00513454,0.00535619,0.00553168,0.00566104,0.00574604,0.00579078,0.00579676,0.00576222,0.00569076,0.00559487,0.00549584,0.00542258,0.0054079,0.00548854,0.00570771,0.00611782,0.00678553,0.0078056,0.00934523
resid_damages,SEAS,0,0.00449884,0.00822159,0.0111253,0.0134485,0.0154109,0.0170653,0.0184356,0.0195748,0.0205176,0.02127,0.0218281,0.0221964,0.0223908,0.0224168,0.0222667,0.0219567,0.0215423,0.0211159,0.0208016,0.0207387,0.0210846,0.0220302,0.0238222,0.0268037,0.0315142,0.0389917
resid_damages,INDO,0,0.00449884,0.00822159,0.0111253,0.0134485,0.0154109,0.0170653,0.0184356,0.0195748,0.0205176,0.02127,0.0218281,0.0221964,0.0223908,0.0224168,0.0222667,0.0219567,0.0215423,0.0211159,0.0208016,0.0207387,0.0210846,0.0220302,0.0238222,0.0268037,0.0315142,0.0389917
resid_damages,JAP,-1.73472e-18,0.00204004,0.00379048,0.00519109,0.00633231,0.00730976,0.00814286,0.00883897,0.00942177,0.00990677,0.0102956,0.010585,0.0107764,0.0108775,0.0108911,0.0108129,0.0106518,0.0104367,0.0102158,0.0100534,0.0100209,0.0101996,0.0106899,0.0116255,0.0131998,0.0157296,0.0198424
resid_damages,OCE,0,0.00256583,0.00474967,0.00648739,0.00789777,0.00910223,0.0101264,0.0109807,0.0116949,0.0122885,0.012764,0.0131176,0.0133514,0.0134749,0.0134915,0.0133961,0.0131992,0.0129364,0.0126665,0.0124678,0.0124281,0.0126467,0.0132458,0.0143875,0.0163043,0.0193741,0.0243414
resid_damages,RSAS,-6.93889e-18,0.00504245,0.00919209,0.0124157,0.0149873,0.0171547,0.0189785,0.0204868,0.0217393,0.0227748,0.0236007,0.0242128,0.0246167,0.0248297,0.0248582,0.0246937,0.0243539,0.0238994,0.0234316,0.0230866,0.0230176,0.0233972,0.0244344,0.0263977,0.0296576,0.0347924,0.0429076
resid_damages,RSAF,6.93889e-18,0.00629847,0.0115612,0.0156948,0.0190189,0.0218378,0.0242216,0.0262009,0.0278499,0.0292166,0.0303089,0.0311198,0.0316554,0.0319381,0.0319759,0.0317576,0.0313068,0.0307045,0.0300851,0.0296288,0.0295376,0.0300396,0.0314136,0.0340228,0.0383782,0.0452942,0.0563516
SLR_damages,CAN,0.00326834,0.00385787,0.00448066,0.00512715,0.00578865,0.0064593,0.00713558,0.00781464,0.00849406,0.00917198,0.00984691,0.0105175,0.0111825,0.0118407,0.012491,0.0131325,0.0137643,0.0143855,0.0149956,0.015595,0.0161846,0.0167666,0.0173438,0.0179205,0.0185024,0.0190968,0.0197142
SLR_damages,USA,0.00173002,0.00204208,0.00237173,0.00271394,0.00306409,0.00341908,0.00377705,0.0041365,0.00449613,0.00485497,0.00521223,0.0055672,0.0059192,0.00626758,0.00661181,0.00695139,0.0072858,0.00761461,0.00793758,0.00825485,0.00856696,0.00887499,0.00918053,0.0094858,0.00979379,0.0101085,0.0104352
SLR_damages,MEX,0.001586,0.00187208,0.00217429,0.00248801,0.002809,0.00313445,0.00346262,0.00379214,0.00412184,0.0044508,0.00477832,0.00510374,0.00542643,0.00574581,0.00606139,0.0063727,0.00667927,0.0069807,0.00727679,0.00756764,0.00785377,0.00813616,0.00841627,0.00869612,0.00897847,0.00926695,0.00956651
SLR_damages,RCAM,0.001586,0.00187208,0.00217429,0.00248801,0.002809,0.00313445,0.00346262,0.00379214,0.00412184,0.0044508,0.00477832,0.00510374,0.00542643,0.00574581,0.00606139,0.0063727,0.00667927,0.0069807,0.00727679,0.00756764,0.00785377,0.00813616,0.00841627,0.00869612,0.00897847,0.00926695,0.00956651
SLR_damages,BRA,0.001586,0.00187208,0.00217429,0.00248801,0.002809,0.00313445,0.00346262,0.00379214,0.00412184,0.0044508,0.00477832,0.00510374,0.00542643,0.00574581,0.00606139,0.0063727,0.00667927,0.0069807,0.00727679,0.00756764,0.00785377,0.00813616,0.00841627,0.00869612,0.00897847,0.00926695,0.00956651
SLR_damages,RSAM,0.001586,0.00187208,0.00217429,0.00248801,0.002809,0.00313445,0.00346262,0.00379214,0.00412184,0.0044508,0.00477832,0.00510374,0.00542643,0.00574581,0.00606139,0.0063727,0.00667927,0.0069807,0.00727679,0.00756764,0.00785377,0.00813616,0.00841627,0.00869612,0.00897847,0.00926695,0.00956651
SLR_damages,NAF,0.00800108,0.00944428,0.0109689,0.0125515,0.0141709,0.0158127,0.0174683,0.0191307,0.0207939,0.0224535,0.0241058,0.0257474,0.0273754,0.0289866,0.0305786,0.0321491,0.0336957,0.0352164,0.0367101,0.0381774,0.0396209,0.0410455,0.0424585,0.0438704,0.0452948,0.0467501,0.0482613
SLR_damages,WAF,-0.000785592,-0.000927294,-0.00107699,-0.00123238,-0.00139138,-0.00155258,-0.00171513,-0.00187836,-0.00204167,-0.00220461,-0.00236684,-0.00252803,-0.00268787,-0.00284607,-0.00300238,-0.00315658,-0.00330844,-0.00345774,-0.00360441,-0.00374847,-0.0038902,-0.00403008,-0.00416882,-0.00430744,-0.0044473,-0.00459019,-0.00473857
SLR_damages,EAF,-0.000785592,-0.000927294,-0.00107699,-0.00123238,-0.00139138,-0.00155258,-0.00171513,-0.00187836,-0.00204167,-0.00220461,-0.00236684,-0.00252803,-0.00268787,-0.00284607,-0.00300238,-0.00315658,-0.00330844,-0.00345774,-0.00360441,-0.00374847,-0.0038902,-0.00403008,-0.00416882,-0.00430744,-0.0044473,-0.00459019,-0.00473857
SLR_damages,SAF,0.00213772,0.00252331,0.00293065,0.00335351,0.00378617,0.00422482,0.00466715,0.0051113,0.00555569,0.00599909,0.00644055,0.00687917,0.00731411,0.0077446,0.00816995,0.00858955,0.00900277,0.00940906,0.00980815,0.0102002,0.0105858,0.0109665,0.011344,0.0117212,0.0121018,0.0124906,0.0128944
SLR_damages,WEU,0.000197945,0.000269707,0.00035289,0.000439604,0.000520277,0.000587807,0.000639552,0.000676559,0.000701735,0.000718294,0.000728953,0.000735727,0.000740001,0.00074269,0.000744381,0.000745448,0.000746122,0.000746551,0.000746825,0.000747002,0.000747117,0.000747192,0.000747242,0.000747275,0.000747297,0.000747312,0.000747323
SLR_damages,CEU,0.000614997,0.000765634,0.000915505,0.00105136,0.00116426,0.00125162,0.00131565,0.00136071,0.00139152,0.0014122,0.0014259,0.00143492,0.00144083,0.0014447,0.00144724,0.00144891,0.00145,0.00145073,0.00145121,0.00145154,0.00145176,0.00145191,0.00145201,0.00145208,0.00145213,0.00145216,0.00145219
