Variable,Region,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,2105,2110,2115,2120,2125,2130,2135,2140,2145,2150
relative_abatement,RUS,0,0.294026,0.374492,0.428187,0.47211,0.508097,0.539426,0.568756,0.597165,0.62492,0.650542,0.672665,0.691476,0.707346,0.720451,0.730905,0.738582,0.742916,0.742271,0.735058,0.720738,0.698663,0.667375,0.624546,0.56635,0.485065,0.360656
relative_abatement,ME,0,0.285292,0.349717,0.393865,0.431189,0.464292,0.494875,0.523725,0.551518,0.578737,0.604944,0.629589,0.652519,0.673589,0.692589,0.70918,0.722538,0.731471,0.734242,0.729451,0.716822,0.695904,0.665396,0.623102,0.565302,0.484354,0.360271
relative_abatement,INDIA,0,0.256055,0.317003,0.373759,0.426481,0.477259,0.526914,0.575455,0.622771,0.668767,0.712875,0.754518,0.793463,0.829421,0.861784,0.890078,0.914439,0.934221,0.946373,0.947971,0.938324,0.916693,0.881016,0.828049,0.752678,0.64465,0.477558
relative_abatement,KOR,0,0.293303,0.544429,0.648303,0.709078,0.763846,0.814481,0.86102,0.903388,0.941749,0.976765,1.0089,1.03771,1.06235,1.08167,1.09501,1.10404,1.11012,1.11061,1.10204,1.08316,1.05279,1.0083,0.945689,0.858912,0.736095,0.546791
relative_abatement,CHN,0,0.307709,0.561097,0.739857,0.823763,0.899507,0.96808,1.02852,1.08281,1.13331,1.17976,1.22114,1.25721,1.28771,1.31157,1.32804,1.33933,1.34755,1.3495,1.34072,1.31954,1.28445,1.23209,1.15741,1.0529,0.903912,0.672823
relative_abatement,SEAS,0,0.286949,0.34391,0.395318,0.442326,0.487708,0.532152,0.575269,0.617011,0.657495,0.696287,0.73282,0.766878,0.798243,0.826146,0.849831,0.869399,0.884454,0.892342,0.890526,0.878501,0.855686,0.82028,0.769372,0.698295,0.597606,0.44286
relative_abatement,INDO,0,0.278809,0.364081,0.430118,0.490924,0.549231,0.605737,0.659862,0.711224,0.75978,0.805531,0.848381,0.888126,0.924325,0.95634,0.983777,1.00713,1.02616,1.03759,1.03803,1.02665,1.00258,0.963514,0.905805,0.823811,0.706249,0.524024
relative_abatement,JAP,0,0.213394,0.45493,0.721928,0.82238,0.870295,0.914677,0.956058,0.995066,1.03242,1.06764,1.09985,1.12908,1.1554,1.17836,1.19752,1.21324,1.22538,1.23073,1.22561,1.20861,1.17834,1.13181,1.06447,0.969381,0.832909,0.620145
relative_abatement,OCE,0,0.213101,0.471615,0.768779,0.999998,1.07648,1.13427,1.1897,1.24131,1.28784,1.33167,1.37517,1.41504,1.44757,1.47445,1.49786,1.51614,1.52633,1.52539,1.51092,1.48199,1.4372,1.37361,1.28641,1.16754,1.00077,0.744381
relative_abatement,RSAS,0,0.167706,0.205833,0.242259,0.277674,0.313731,0.351009,0.389485,0.429115,0.469788,0.510993,0.552029,0.591998,0.630234,0.666704,0.701009,0.731174,0.754941,0.769985,0.774667,0.768955,0.752589,0.724201,0.681401,0.620153,0.532084,0.3953
relative_abatement,RSAF,0,0.149168,0.177032,0.202669,0.228503,0.267605,0.276037,0.324799,0.362543,0.402264,0.443469,0.485576,0.527658,0.569056,0.609898,0.649454,0.683985,0.710097,0.726116,0.731322,0.726073,0.710309,0.682944,0.641889,0.583433,0.499773,0.370498
cumulative_emissions,Global,0,169.977,307.475,417.712,511.391,593.614,665.008,726.292,779.271,825.276,864.627,897.18,922.982,942.404,955.535,962.064,962.339,957.884,951.426,946.767,948.294,961.012,990.936,1045.56,1134.71,1272.83,1486.14
global_emissions,Global,42.8173,33.9954,27.4997,22.0474,18.7358,16.4445,14.2789,12.2567,10.5958,9.20097,7.87036,6.51044,5.16057,3.88424,2.62626,1.30576,0.0549924,-0.890857,-1.29174,-0.931786,0.305539,2.54359,5.9847,10.9242,17.8298,27.6247,42.6616
temperature,Global,1.09622,1.20161,1.28686,1.35521,1.41329,1.46426,1.50853,1.54652,1.57937,1.60789,1.63229,1.65248,1.66847,1.68051,1.68866,1.6927,1.69287,1.69011,1.68611,1.68322,1.68417,1.69205,1.7106,1.74447,1.79974,1.88538,2.01763
emission_relative_cumulative,Global,1,0.76442,0.669086,0.590082,0.530121,0.482857,0.442859,0.408186,0.378102,0.351439,0.32706,0.304318,0.282982,0.262985,0.24414,0.22614,0.208914,0.192707,0.177949,0.165138,0.154718,0.147096,0.142697,0.142035,0.145796,0.15507,0.172095
slr_thermal,Global,0.103047,0.108397,0.114316,0.120677,0.127373,0.134337,0.141523,0.148889,0.156395,0.164007,0.171698,0.179444,0.187217,0.194992,0.202745,0.210454,0.218093,0.225641,0.233081,0.240407,0.247627,0.254765,0.261864,0.268988,0.276231,0.283718,0.29163
slr_cumgsic,Global,0.015,0.0229012,0.0309319,0.0389911,0.0469991,0.0549073,0.0626827,0.0702977,0.0777298,0.0849627,0.0919855,0.0987895,0.105368,0.111716,0.117831,0.123712,0.129358,0.13477,0.139953,0.144914,0.149665,0.154221,0.158602,0.16283,0.166933,0.170942,0.174895
slr_cumgis,Global,0.006,0.0151237,0.0248241,0.0349869,0.0455158,0.0563524,0.0674556,0.0787872,0.0903111,0.101998,0.113824,0.125764,0.137795,0.149894,0.162039,0.174207,0.186377,0.198527,0.210641,0.222713,0.234748,0.246768,0.258811,0.270933,0.283216,0.295775,0.308771
total_SLR,Global,0.124047,0.146422,0.170072,0.194655,0.219888,0.245597,0.271662,0.297974,0.324435,0.350968,0.377507,0.403997,0.43038,0.456602,0.482615,0.508373,0.533828,0.558938,0.583675,0.608034,0.63204,0.655754,0.679276,0.702751,0.72638,0.750435,0.775296
damage_costs,CAN,0.00326834,0.00576608,0.00802759,0.01005,0.0119259,0.0136987,0.0153612,0.0169102,0.0183608,0.0197242,0.0209993,0.0221789,0.0232591,0.0242419,0.0251255,0.025903,0.0265779,0.027172,0.0277261,0.0282975,0.0289531,0.0297703,0.0308455,0.0323057,0.0343308,0.037208,0.0414956
damage_costs,USA,0.00173002,0.00362396,0.00530629,0.00678052,0.00812679,0.00938302,0.0105449,0.0116112,0.0125952,0.0135071,0.0143465,0.0151082,0.0157897,0.0163928,0.0169169,0.0173566,0.017715,0.0180103,0.0182758,0.0185583,0.0189119,0.0193991,0.0200975,0.0211089,0.0225769,0.0247304,0.0280139
damage_costs,MEX,0.001586,0.0041532,0.00640453,0.00834834,0.0101025,0.0117232,0.0132052,0.0145476,0.0157705,0.016889,0.0179031,0.0188057,0.0195937,0.0202704,0.0208348,0.0212798,0.0216101,0.0218522,0.0220543,0.0222835,0.0226173,0.0231455,0.0239786,0.0252618,0.0271998,0.0301189,0.0346538
damage_costs,RCAM,0.001586,0.0041532,0.00640453,0.00834834,0.0101025,0.0117232,0.0132052,0.0145476,0.0157705,0.016889,0.0179031,0.0188057,0.0195937,0.0202704,0.0208348,0.0212798,0.0216101,0.0218522,0.0220543,0.0222835,0.0226173,0.0231455,0.0239786,0.0252618,0.0271998,0.0301189,0.0346538
damage_costs,BRA,0.001586,0.0041532,0.00640453,0.00834834,0.0101025,0.0117232,0.0132052,0.0145476,0.0157705,0.016889,0.0179031,0.0188057,0.0195937,0.0202704,0.0208348,0.0212798,0.0216101,0.0218522,0.0220543,0.0222835,0.0226173,0.0231455,0.0239786,0.0252618,0.0271998,0.0301189,0.0346538
damage_costs,RSAM,0.001586,0.0041532,0.00640453,0.00834834,0.0101025,0.0117232,0.0132052,0.0145476,0.0157705,0.016889,0.0179031,0.0188057,0.0195937,0.0202704,0.0208348,0.0212798,0.0216101,0.0218522,0.0220543,0.0222835,0.0226173,0.0231455,0.0239786,0.0252618,0.0271998,0.0301189,0.0346538
damage_costs,NAF,0.00800108,0.0136906,0.0188985,0.0235965,0.0279807,0.0321432,0.0360631,0.0397295,0.0431742,0.0464213,0.0494664,0.0522917,0.0548874,0.0572567,0.0593955,0.0612868,0.0629384,0.0644011,0.0657695,0.0671771,0.0687791,0.0707559,0.0733329,0.0768086,0.0816093,0.0884213,0.0985877
damage_costs,WAF,-0.000785592,0.00542744,0.0106816,0.0150287,0.0188143,0.0222045,0.025193,0.0277839,0.0300379,0.0320011,0.033677,0.0350491,0.0361121,0.0368773,0.0373449,0.0374969,0.037349,0.0369749,0.0365067,0.0361281,0.0360496,0.0365128,0.0378148,0.0403435,0.0446436,0.0515812,0.06284
damage_costs,EAF,-0.000785592,0.00542744,0.0106816,0.0150287,0.0188143,0.0222045,0.025193,0.0277839,0.0300379,0.0320011,0.033677,0.0350491,0.0361121,0.0368773,0.0373449,0.0374969,0.037349,0.0369749,0.0365067,0.0361281,0.0360496,0.0365128,0.0378148,0.0403435,0.0446436,0.0515812,0.06284
damage_costs,SAF,0.00213772,0.00648584,0.010339,0.0136803,0.0167031,0.0194997,0.0220549,0.0243623,0.0264554,0.0283601,0.0300747,0.0315845,0.0328826,0.0339744,0.0348577,0.0355186,0.0359664,0.036251,0.0364629,0.0367283,0.0371926,0.0380235,0.0394294,0.0416866,0.0451903,0.0505809,0.0591199
damage_costs,WEU,0.000197945,0.0015526,0.00274342,0.0037634,0.00466892,0.00548448,0.00620385,0.00682722,0.00736911,0.00784174,0.00824797,0.00858579,0.00885492,0.0090584,0.00919653,0.00926561,0.00926907,0.00922294,0.00915587,0.00910755,0.00912352,0.0092561,0.00957007,0.0101507,0.0111196,0.0126726,0.0151948
damage_costs,CEU,0.000614997,0.00263322,0.00439579,0.00589056,0.00720455,0.00838114,0.00941735,0.0103164,0.0110998,0.0117848,0.0123748,0.0128661,0.0132579,0.0135542,0.0137556,0.0138563,0.0138615,0.0137944,0.0136967,0.0136264,0.0136497,0.0138429,0.0143002,0.0151461,0.0165575,0.01882,0.0224945
damage_costs,TUR,0.00383912,0.00576569,0.00750833,0.00908742,0.0105693,0.0119844,0.0133322,0.0146134,0.0158378,0.0170122,0.0181368,0.0192082,0.0202245,0.0211867,0.0220938,0.0229417,0.0237316,0.0244742,0.0251896,0.0259072,0.0266621,0.0274948,0.0284557,0.0296086,0.0310396,0.0328774,0.0353573
damage_costs,UKR,0.000885731,0.00249408,0.00387623,0.00505126,0.00609954,0.00705925,0.00793005,0.00871362,0.00942347,0.0100697,0.0106533,0.0111707,0.0116207,0.0120058,0.0123257,0.0125764,0.012761,0.0128947,0.0130052,0.0131316,0.0133186,0.013618,0.0140933,0.0148264,0.0159307,0.0175827,0.0201198
damage_costs,STAN,0.000885731,0.00249408,0.00387623,0.00505126,0.00609954,0.00705925,0.00793005,0.00871362,0.00942347,0.0100697,0.0106533,0.0111707,0.0116207,0.0120058,0.0123257,0.0125764,0.012761,0.0128947,0.0130052,0.0131316,0.0133186,0.013618,0.0140933,0.0148264,0.0159307,0.0175827,0.0201198
damage_costs,RUS,0.000885731,0.00249408,0.00387623,0.00505126,0.00609954,0.00705925,0.00793005,0.00871362,0.00942347,0.0100697,0.0106533,0.0111707,0.0116207,0.0120058,0.0123257,0.0125764,0.012761,0.0128947,0.0130052,0.0131316,0.0133186,0.013618,0.0140933,0.0148264,0.0159307,0.0175827,0.0201198
damage_costs,ME,0.00383912,0.00576569,0.00750833,0.00908742,0.0105693,0.0119844,0.0133322,0.0146134,0.0158378,0.0170122,0.0181368,0.0192082,0.0202245,0.0211867,0.0220938,0.0229417,0.0237316,0.0244742,0.0251896,0.0259072,0.0266621,0.0274948,0.0284557,0.0296086,0.0310396,0.0328774,0.0353573
damage_costs,INDIA,0.00153418,0.00828545,0.0140859,0.0189806,0.023316,0.0272579,0.0307971,0.0339358,0.0367338,0.0392367,0.0414466,0.0433457,0.0449273,0.0462021,0.0471692,0.0478095,0.0481379,0.0482289,0.0482169,0.0482892,0.0486611,0.0495804,0.0513524,0.0543757,0.0592105,0.0667469,0.0787133
damage_costs,KOR,0.00432943,0.00761161,0.0105589,0.0131818,0.0156067,0.0178931,0.0200346,0.0220292,0.0238972,0.0256541,0.0272988,0.0288232,0.0302229,0.0315007,0.0326547,0.0336763,0.0345699,0.0353626,0.0361047,0.0368676,0.037734,0.0388004,0.040186,0.0420467,0.044601,0.0481934,0.0534873
damage_costs,CHN,0.0031083,0.00496302,0.00659199,0.00803208,0.00935993,0.0106111,0.0117885,0.0128959,0.0139447,0.0149435,0.0158933,0.0167921,0.0176391,0.0184358,0.019182,0.0198743,0.0205141,0.0211113,0.0216848,0.0222617,0.0228742,0.0235598,0.0243638,0.0253426,0.0265691,0.0281469,0.0302571
damage_costs,SEAS,0.0115265,0.0181444,0.024164,0.0296095,0.0347084,0.0395663,0.0441711,0.0485186,0.0526437,0.0565722,0.0603018,0.0638168,0.0671087,0.070181,0.0730295,0.0756378,0.0780122,0.0801988,0.0822849,0.0843953,0.0866761,0.0892979,0.0924723,0.0964747,0.101688,0.108711,0.11868
damage_costs,INDO,0.0115265,0.0181444,0.024164,0.0296095,0.0347084,0.0395663,0.0441711,0.0485186,0.0526437,0.0565722,0.0603018,0.0638168,0.0671087,0.070181,0.0730295,0.0756378,0.0780122,0.0801988,0.0822849,0.0843953,0.0866761,0.0892979,0.0924723,0.0964747,0.101688,0.108711,0.11868
damage_costs,JAP,0.00418993,0.00700424,0.00960145,0.0119596,0.0141704,0.0162766,0.0182664,0.0201331,0.0218913,0.0235525,0.0251139,0.026566,0.0279038,0.0291284,0.0302375,0.0312225,0.0320872,0.0328568,0.0335788,0.0343198,0.0351574,0.0361821,0.0375069,0.0392824,0.0417246,0.0451832,0.0503454
damage_costs,OCE,0.002694,0.00576892,0.00852584,0.0109545,0.0131799,0.0152615,0.0171889,0.0189575,0.0205884,0.0220979,0.0234844,0.0247381,0.0258541,0.0268355,0.0276804,0.0283794,0.0289381,0.0293881,0.0297874,0.0302171,0.030771,0.0315577,0.0327122,0.0344132,0.0369157,0.040631,0.0463658
damage_costs,RSAS,0.00121234,0.00629945,0.0105591,0.0140677,0.0171145,0.0198382,0.0222408,0.0243309,0.0261584,0.027761,0.0291433,0.0302948,0.0312126,0.0319065,0.0323771,0.0326115,0.0326214,0.0324614,0.0322297,0.0320627,0.0321174,0.0325737,0.0336517,0.0356351,0.0389161,0.0441069,0.0523796
damage_costs,RSAF,-0.000785592,0.00542744,0.0106816,0.0150287,0.0188143,0.0222045,0.025193,0.0277839,0.0300379,0.0320011,0.033677,0.0350491,0.0361121,0.0368773,0.0373449,0.0374969,0.037349,0.0369749,0.0365067,0.0361281,0.0360496,0.0365128,0.0378148,0.0403435,0.0446436,0.0515812,0.06284
resid_damages,CAN,0,0.00190821,0.00354657,0.00492131,0.00613239,0.00722777,0.00820349,0.00905926,0.00981262,0.010477,0.0110529,0.0115345,0.0119196,0.0122114,0.0124097,0.0125086,0.0125127,0.0124453,0.0123476,0.0122772,0.0123003,0.0124926,0.0129481,0.0137898,0.0151924,0.0174358,0.0210683
resid_damages,USA,0,0.00158189,0.00293437,0.00406575,0.00506011,0.00595779,0.00675615,0.00745546,0.00807043,0.0086123,0.00908159,0.00947383,0.00978733,0.0100248,0.0101861,0.0102665,0.0102699,0.010215,0.0101356,0.0100783,0.0100971,0.0102536,0.0106239,0.011308,0.0124464,0.0142644,0.0172012
resid_damages,MEX,-1.73472e-18,0.00228112,0.00423006,0.00585956,0.00729115,0.00858314,0.00973188,0.0107379,0.0116224,0.0124016,0.0130764,0.0136404,0.0140911,0.0144325,0.0146643,0.0147799,0.0147848,0.0147059,0.0145917,0.0145094,0.0145364,0.0147613,0.0152937,0.0162767,0.0179126,0.0205242,0.0247412
resid_damages,RCAM,-1.73472e-18,0.00228112,0.00423006,0.00585956,0.00729115,0.00858314,0.00973188,0.0107379,0.0116224,0.0124016,0.0130764,0.0136404,0.0140911,0.0144325,0.0146643,0.0147799,0.0147848,0.0147059,0.0145917,0.0145094,0.0145364,0.0147613,0.0152937,0.0162767,0.0179126,0.0205242,0.0247412
resid_damages,BRA,-1.73472e-18,0.00228112,0.00423006,0.00585956,0.00729115,0.00858314,0.00973188,0.0107379,0.0116224,0.0124016,0.0130764,0.0136404,0.0140911,0.0144325,0.0146643,0.0147799,0.0147848,0.0147059,0.0145917,0.0145094,0.0145364,0.0147613,0.0152937,0.0162767,0.0179126,0.0205242,0.0247412
resid_damages,RSAM,-1.73472e-18,0.00228112,0.00423006,0.00585956,0.00729115,0.00858314,0.00973188,0.0107379,0.0116224,0.0124016,0.0130764,0.0136404,0.0140911,0.0144325,0.0146643,0.0147799,0.0147848,0.0147059,0.0145917,0.0145094,0.0145364,0.0147613,0.0152937,0.0162767,0.0179126,0.0205242,0.0247412
resid_damages,NAF,-3.46945e-18,0.00424627,0.00792877,0.0110411,0.0137978,0.016302,0.0185407,0.02051,0.0222479,0.0237836,0.025117,0.0262336,0.0271276,0.0278056,0.0282665,0.0284964,0.0285061,0.0283492,0.028122,0.0279585,0.0280121,0.0284593,0.0295191,0.0314807,0.0347573,0.0400178,0.0485806
resid_damages,WAF,6.93889e-18,0.00635473,0.0117587,0.0162614,0.0202069,0.0237599,0.0269134,0.029671,0.0320926,0.0342238,0.0360678,0.0376077,0.0388377,0.039769,0.0404013,0.0407165,0.0407298,0.0405146,0.0402032,0.0399788,0.0400524,0.0406657,0.0421167,0.0447941,0.0492438,0.0563337,0.0677499
resid_damages,EAF,6.93889e-18,0.00635473,0.0117587,0.0162614,0.0202069,0.0237599,0.0269134,0.029671,0.0320926,0.0342238,0.0360678,0.0376077,0.0388377,0.039769,0.0404013,0.0407165,0.0407298,0.0405146,0.0402032,0.0399788,0.0400524,0.0406657,0.0421167,0.0447941,0.0492438,0.0563337,0.0677499
resid_damages,SAF,0,0.00396253,0.00740815,0.0103258,0.0129137,0.0152673,0.0173733,0.0192273,0.0208644,0.0223118,0.0235691,0.0246223,0.0254658,0.0261056,0.0265407,0.0267577,0.0267669,0.0266187,0.0264043,0.02625,0.0263006,0.0267227,0.0277233,0.0295759,0.0326725,0.0376485,0.0457591
resid_damages,WEU,8.67362e-19,0.00128289,0.00239048,0.00332359,0.00414809,0.00489565,0.00556288,0.00614904,0.00666578,0.00712201,0.00751781,0.00784909,0.00811417,0.00831514,0.00845172,0.00851985,0.00852272,0.00847622,0.00840892,0.00836046,0.00837634,0.00850887,0.00882279,0.00940344,0.0103723,0.0119253,0.0144474
resid_damages,CEU,1.73472e-18,0.00186759,0.00348021,0.00483891,0.00603956,0.00712823,0.00809997,0.00895368,0.00970629,0.0103708,0.0109473,0.0114298,0.011816,0.0121087,0.0123077,0.0124069,0.0124111,0.0123433,0.0122453,0.0121747,0.0121978,0.0123909,0.0128482,0.013694,0.0151054,0.0173678,0.0210423
resid_damages,TUR,1.73472e-18,0.00123408,0.00224475,0.00306302,0.00376398,0.00438346,0.00492456,0.00539142,0.00579678,0.00615012,0.00645334,0.00670485,0.00690466,0.0070553,0.00715728,0.00720803,0.00721016,0.00717554,0.00712536,0.00708918,0.00710104,0.00719985,0.00743272,0.00785914,0.00855887,0.00965219,0.0113626
resid_damages,UKR,0,0.00144859,0.00266186,0.00366136,0.00452948,0.00530561,0.0059903,0.006586,0.00710691,0.00756371,0.00795775,0.008286,0.00854766,0.00874548,0.00887964,0.00894647,0.00894929,0.00890368,0.00883762,0.00879002,0.00880562,0.00893571,0.00924303,0.00980853,0.0107441,0.0122244,0.014584
resid_damages,STAN,0,0.00144859,0.00266186,0.00366136,0.00452948,0.00530561,0.0059903,0.006586,0.00710691,0.00756371,0.00795775,0.008286,0.00854766,0.00874548,0.00887964,0.00894647,0.00894929,0.00890368,0.00883762,0.00879002,0.00880562,0.00893571,0.00924303,0.00980853,0.0107441,0.0122244,0.014584
resid_damages,RUS,0,0.00144859,0.00266186,0.00366136,0.00452948,0.00530561,0.0059903,0.006586,0.00710691,0.00756371,0.00795775,0.008286,0.00854766,0.00874548,0.00887964,0.00894647,0.00894929,0.00890368,0.00883762,0.00879002,0.00880562,0.00893571,0.00924303,0.00980853,0.0107441,0.0122244,0.014584
resid_damages,ME,1.73472e-18,0.00123408,0.00224475,0.00306302,0.00376398,0.00438346,0.00492456,0.00539142,0.00579678,0.00615012,0.00645334,0.00670485,0.00690466,0.0070553,0.00715728,0.00720803,0.00721016,0.00717554,0.00712536,0.00708918,0.00710104,0.00719985,0.00743272,0.00785914,0.00855887,0.00965219,0.0113626
resid_damages,INDIA,6.93889e-18,0.00647454,0.0119825,0.0165731,0.0205965,0.0242204,0.0274372,0.0302505,0.0327213,0.034896,0.0367777,0.0383492,0.0396045,0.040555,0.0412003,0.041522,0.0415356,0.0413161,0.0409981,0.0407692,0.0408442,0.0414702,0.0429512,0.0456842,0.0502268,0.0574657,0.0691247
resid_damages,KOR,0,0.00250126,0.00462313,0.00638796,0.00793223,0.00932136,0.0105531,0.0116294,0.0125739,0.0134047,0.0141232,0.014723,0.0152019,0.0155645,0.0158106,0.0159333,0.0159384,0.0158547,0.0157335,0.0156462,0.0156748,0.0159135,0.0164781,0.0175195,0.0192491,0.022002,0.0264282
resid_damages,CHN,0,0.00129406,0.00233039,0.00315449,0.00385008,0.00445702,0.00498132,0.00542936,0.00581519,0.00614909,0.00643388,0.00666888,0.00685479,0.00699449,0.00708885,0.00713573,0.0071377,0.00710572,0.00705933,0.00702586,0.00703683,0.00712818,0.0073428,0.00773341,0.00836776,0.00934283,0.0108301
resid_damages,SEAS,0,0.00453881,0.0083607,0.011522,0.0142763,0.0167453,0.0189281,0.0208307,0.022497,0.0239601,0.0252236,0.0262771,0.0271175,0.0277532,0.0281845,0.0283994,0.0284085,0.0282618,0.0280494,0.0278964,0.0279465,0.0283648,0.0293535,0.0311745,0.0341924,0.0389797,0.0466394
resid_damages,INDO,0,0.00453881,0.0083607,0.011522,0.0142763,0.0167453,0.0189281,0.0208307,0.022497,0.0239601,0.0252236,0.0262771,0.0271175,0.0277532,0.0281845,0.0283994,0.0284085,0.0282618,0.0280494,0.0278964,0.0279465,0.0283648,0.0293535,0.0311745,0.0341924,0.0389797,0.0466394
resid_damages,JAP,-1.73472e-18,0.00205855,0.0038569,0.0053847,0.00674317,0.00798107,0.00909048,0.0100684,0.0109328,0.0116978,0.0123628,0.0129202,0.0133668,0.0137057,0.0139362,0.0140512,0.014056,0.0139775,0.0138639,0.0137821,0.0138089,0.0140326,0.0145629,0.0155455,0.0171896,0.0198357,0.0241582
resid_damages,OCE,0,0.00258899,0.00483227,0.00672699,0.00840444,0.0099277,0.011289,0.0124862,0.0135425,0.0144757,0.0152859,0.0159643,0.0165073,0.0169191,0.0171991,0.0173387,0.0173446,0.0172493,0.0171114,0.017012,0.0170446,0.0173162,0.0179599,0.0191511,0.0211405,0.0243333,0.0295282
resid_damages,RSAS,-6.93889e-18,0.00508711,0.00934679,0.0128553,0.0159022,0.0186259,0.0210284,0.0231185,0.0249461,0.0265487,0.027931,0.0290824,0.0300003,0.0306941,0.0311647,0.0313992,0.031409,0.0312491,0.0310173,0.0308504,0.0309051,0.0313614,0.0324393,0.0344227,0.0377037,0.0428946,0.0511673
resid_damages,RSAF,6.93889e-18,0.00635473,0.0117587,0.0162614,0.0202069,0.0237599,0.0269134,0.029671,0.0320926,0.0342238,0.0360678,0.0376077,0.0388377,0.039769,0.0404013,0.0407165,0.0407298,0.0405146,0.0402032,0.0399788,0.0400524,0.0406657,0.0421167,0.0447941,0.0492438,0.0563337,0.0677499
SLR_damages,CAN,0.00326834,0.00385787,0.00448102,0.00512873,0.00579355,0.00647091,0.00715767,0.00785094,0.00854814,0.0092472,0.00994646,0.0106444,0.0113395,0.0120304,0.0127158,0.0133945,0.0140652,0.0147268,0.0153785,0.0160203,0.0166528,0.0172776,0.0178974,0.0185159,0.0191385,0.0197723,0.0204273
SLR_damages,USA,0.00173002,0.00204208,0.00237192,0.00271477,0.00306668,0.00342523,0.00378874,0.00415571,0.00452476,0.00489479,0.00526493,0.00563437,0.00600232,0.00636803,0.00673082,0.00709005,0.00744506,0.00779527,0.00814026,0.00847998,0.00881478,0.00914551,0.00947357,0.00980096,0.0101305,0.010466,0.0108127
SLR_damages,MEX,0.001586,0.00187208,0.00217447,0.00248877,0.00281138,0.00314008,0.00347334,0.00380975,0.00414808,0.0044873,0.00482663,0.00516531,0.00550263,0.0058379,0.00617049,0.00649981,0.00682527,0.00714632,0.0074626,0.00777403,0.00808096,0.00838416,0.00868491,0.00898505,0.00928715,0.0095947,0.00991257
SLR_damages,RCAM,0.001586,0.00187208,0.00217447,0.00248877,0.00281138,0.00314008,0.00347334,0.00380975,0.00414808,0.0044873,0.00482663,0.00516531,0.00550263,0.0058379,0.00617049,0.00649981,0.00682527,0.00714632,0.0074626,0.00777403,0.00808096,0.00838416,0.00868491,0.00898505,0.00928715,0.0095947,0.00991257
SLR_damages,BRA,0.001586,0.00187208,0.00217447,0.00248877,0.00281138,0.00314008,0.00347334,0.00380975,0.00414808,0.0044873,0.00482663,0.00516531,0.00550263,0.0058379,0.00617049,0.00649981,0.00682527,0.00714632,0.0074626,0.00777403,0.00808096,0.00838416,0.00868491,0.00898505,0.00928715,0.0095947,0.00991257
SLR_damages,RSAM,0.001586,0.00187208,0.00217447,0.00248877,0.00281138,0.00314008,0.00347334,0.00380975,0.00414808,0.0044873,0.00482663,0.00516531,0.00550263,0.0058379,0.00617049,0.00649981,0.00682527,0.00714632,0.0074626,0.00777403,0.00808096,0.00838416,0.00868491,0.00898505,0.00928715,0.0095947,0.00991257
SLR_damages,NAF,0.00800108,0.00944428,0.0109698,0.0125554,0.0141829,0.0158411,0.0175224,0.0192195,0.0209263,0.0226376,0.0243495,0.0260581,0.0277598,0.0294511,0.031129,0.0327904,0.0344323,0.0360519,0.0376474,0.0392186,0.040767,0.0422966,0.0438138,0.0453279,0.046852,0.0484035,0.0500071
SLR_damages,WAF,-0.000785592,-0.000927294,-0.00107708,-0.00123276,-0.00139256,-0.00155537,-0.00172044,-0.00188708,-0.00205466,-0.00222269,-0.00239077,-0.00255853,-0.00272561,-0.00289168,-0.00305642,-0.00321955,-0.00338076,-0.00353978,-0.00369644,-0.0038507,-0.00400273,-0.00415292,-0.00430189,-0.00445055,-0.00460019,-0.00475253,-0.00490998
SLR_damages,EAF,-0.000785592,-0.000927294,-0.00107708,-0.00123276,-0.00139256,-0.00155537,-0.00172044,-0.00188708,-0.00205466,-0.00222269,-0.00239077,-0.00255853,-0.00272561,-0.00289168,-0.00305642,-0.00321955,-0.00338076,-0.00353978,-0.00369644,-0.0038507,-0.00400273,-0.00415292,-0.00430189,-0.00445055,-0.00460019,-0.00475253,-0.00490998
SLR_damages,SAF,0.00213772,0.00252331,0.00293089,0.00335454,0.00378937,0.00423241,0.0046816,0.00513505,0.00559106,0.00604829,0.00650566,0.00696216,0.00741682,0.00786872,0.008317,0.00876089,0.00919956,0.0096323,0.0100586,0.0104784,0.0108921,0.0113007,0.0117061,0.0121107,0.0125178,0.0129324,0.0133608
SLR_damages,WEU,0.000197945,0.000269707,0.00035294,0.000439809,0.000520827,0.000588833,0.000640977,0.000678174,0.00070333,0.000719727,0.000730161,0.000736699,0.000740757,0.000743264,0.00074481,0.000745764,0.000746353,0.000746719,0.000746946,0.000747089,0.000747179,0.000747237,0.000747274,0.000747298,0.000747313,0.000747323,0.00074733
SLR_damages,CEU,0.000614997,0.000765634,0.000915588,0.00105166,0.00116499,0.00125291,0.00131739,0.00136267,0.00139349,0.00141402,0.00142749,0.00143625,0.00144191,0.00144555,0.0014479,0.00144942,0.00145039,0.00145102,0.00145144,0.0014517,0.00145188,0.001452,0.00145208,0.00145213,0.00145217,0.00145219,0.00145221
SLR_damages,TUR,0.00383912,0.00453161,0.00526358,0.0060244,0.00680532,0.00760098,0.00840767,0.00922202,0.010041,0.0108621,0.0116835,0.0125033,0.0133199,0.0141314,0.0149365,0.0157337,0.0165215,0.0172986,0.0180642,0.0188181,0.019561,0.020295,0.021023,0.0217495,0.0224808,0.0232252,0.0239947
