Variable,Region,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,2105,2110,2115,2120,2125,2130,2135,2140,2145,2150
relative_abatement,STAN,0,0.196953,0.245372,0.287656,0.323475,0.354219,0.38111,0.404995,0.427521,0.449958,0.471085,0.489517,0.50584,0.520848,0.53413,0.545065,0.553594,0.559453,0.56121,0.557464,0.547864,0.532007,0.508809,0.476517,0.432266,0.370223,0.275165
relative_abatement,RUS,0,0.294026,0.374493,0.428188,0.472112,0.508098,0.539427,0.568758,0.597167,0.624922,0.650544,0.672666,0.691478,0.707348,0.720453,0.730907,0.738584,0.742917,0.742273,0.73506,0.72074,0.698665,0.667377,0.624547,0.566351,0.485067,0.360657
relative_abatement,ME,0,0.285292,0.349718,0.393866,0.43119,0.464293,0.494877,0.523726,0.551519,0.578738,0.604946,0.629591,0.65252,0.673591,0.69259,0.709182,0.722539,0.731473,0.734244,0.729452,0.716823,0.695906,0.665398,0.623103,0.565304,0.484355,0.360272
relative_abatement,INDIA,0,0.256056,0.317004,0.37376,0.426482,0.47726,0.526916,0.575457,0.622773,0.668769,0.712877,0.75452,0.793465,0.829423,0.861787,0.890081,0.914441,0.934224,0.946376,0.947973,0.938326,0.916695,0.881018,0.828052,0.75268,0.644652,0.47756
relative_abatement,KOR,0,0.293303,0.544429,0.648305,0.70908,0.763848,0.814483,0.861022,0.903391,0.941752,0.976768,1.0089,1.03772,1.06236,1.08168,1.09502,1.10404,1.11012,1.11061,1.10204,1.08316,1.0528,1.0083,0.945691,0.858914,0.736097,0.546792
relative_abatement,CHN,0,0.307709,0.561097,0.739859,0.823765,0.899509,0.968082,1.02852,1.08281,1.13331,1.17977,1.22115,1.25722,1.28771,1.31158,1.32804,1.33934,1.34755,1.34951,1.34072,1.31954,1.28446,1.23209,1.15742,1.0529,0.903914,0.672824
relative_abatement,SEAS,0,0.28695,0.343911,0.395319,0.442328,0.48771,0.532154,0.57527,0.617013,0.657497,0.696289,0.732822,0.76688,0.798245,0.826148,0.849833,0.869401,0.884456,0.892344,0.890528,0.878503,0.855688,0.820281,0.769374,0.698297,0.597608,0.442861
relative_abatement,INDO,0,0.278809,0.364082,0.43012,0.490926,0.549233,0.605739,0.659864,0.711225,0.759782,0.805533,0.848383,0.888128,0.924327,0.956342,0.983779,1.00713,1.02616,1.03759,1.03803,1.02665,1.00259,0.963516,0.905807,0.823813,0.70625,0.524026
relative_abatement,JAP,0,0.213394,0.45493,0.721928,0.822382,0.870298,0.914679,0.95606,0.995068,1.03243,1.06764,1.09985,1.12908,1.15541,1.17836,1.19752,1.21325,1.22538,1.23074,1.22561,1.20861,1.17835,1.13181,1.06447,0.969383,0.832911,0.620147
relative_abatement,OCE,0,0.213101,0.471615,0.768779,0.999998,1.07649,1.13428,1.1897,1.24131,1.28784,1.33167,1.37517,1.41504,1.44757,1.47446,1.49787,1.51615,1.52633,1.5254,1.51092,1.48199,1.43721,1.37362,1.28641,1.16754,1.00077,0.744383
relative_abatement,RSAS,0,0.167706,0.205834,0.242259,0.277675,0.313732,0.35101,0.389487,0.429117,0.469789,0.510994,0.552031,0.592,0.630235,0.666706,0.701011,0.731176,0.754943,0.769987,0.774668,0.768957,0.752591,0.724203,0.681403,0.620154,0.532086,0.395301
relative_abatement,RSAF,0,0.149168,0.177033,0.20267,0.228504,0.267605,0.276038,0.3248,0.362544,0.402265,0.44347,0.485577,0.52766,0.569058,0.6099,0.649456,0.683986,0.710098,0.726118,0.731324,0.726075,0.710311,0.682946,0.641891,0.583435,0.499775,0.370499
cumulative_emissions,Global,0,169.977,307.475,417.712,511.39,593.612,665.006,726.289,779.267,825.272,864.623,897.174,922.976,942.397,955.527,962.055,962.329,957.874,951.415,946.755,948.282,960.998,990.921,1045.54,1134.69,1272.81,1486.12
global_emissions,Global,42.8173,33.9954,27.4997,22.0473,18.7357,16.4444,14.2788,12.2566,10.5957,9.20084,7.87023,6.5103,5.16042,3.88409,2.6261,1.30559,0.0548203,-0.891035,-1.29193,-0.931974,0.30535,2.5434,5.98451,10.9241,17.8296,27.6246,42.6615
temperature,Global,1.09622,1.20161,1.28686,1.35521,1.41329,1.46426,1.50853,1.54652,1.57937,1.60789,1.63229,1.65247,1.66847,1.68051,1.68865,1.6927,1.69287,1.69011,1.6861,1.68321,1.68416,1.69204,1.7106,1.74446,1.79973,1.88537,2.01762
emission_relative_cumulative,Global,1,0.76442,0.669086,0.590082,0.53012,0.482856,0.442857,0.408184,0.3781,0.351437,0.327059,0.304316,0.28298,0.262983,0.244138,0.226138,0.208912,0.192705,0.177947,0.165135,0.154716,0.147094,0.142695,0.142033,0.145794,0.155068,0.172093
slr_thermal,Global,0.103047,0.108397,0.114316,0.120677,0.127373,0.134337,0.141523,0.148889,0.156394,0.164007,0.171698,0.179444,0.187216,0.194992,0.202745,0.210454,0.218093,0.225641,0.233081,0.240407,0.247626,0.254764,0.261863,0.268988,0.27623,0.283717,0.291629
slr_cumgsic,Global,0.015,0.0229012,0.0309319,0.0389911,0.0469991,0.0549073,0.0626827,0.0702977,0.0777297,0.0849627,0.0919854,0.0987895,0.105368,0.111716,0.117831,0.123712,0.129358,0.13477,0.139953,0.144914,0.149665,0.154221,0.158602,0.16283,0.166933,0.170942,0.174895
slr_cumgis,Global,0.006,0.0151237,0.0248241,0.0349869,0.0455158,0.0563524,0.0674556,0.0787871,0.0903111,0.101998,0.113824,0.125764,0.137795,0.149894,0.162039,0.174207,0.186377,0.198527,0.210641,0.222713,0.234748,0.246768,0.25881,0.270932,0.283216,0.295775,0.308771
total_SLR,Global,0.124047,0.146422,0.170072,0.194655,0.219888,0.245597,0.271662,0.297974,0.324435,0.350967,0.377507,0.403997,0.43038,0.456602,0.482615,0.508373,0.533828,0.558938,0.583675,0.608033,0.632039,0.655753,0.679276,0.70275,0.726379,0.750433,0.775295
damage_costs,CAN,0.00326834,0.00576608,0.00802759,0.01005,0.0119259,0.0136987,0.0153611,0.0169102,0.0183607,0.0197242,0.0209993,0.0221788,0.023259,0.0242417,0.0251254,0.0259029,0.0265777,0.0271718,0.0277259,0.0282973,0.0289529,0.02977,0.0308452,0.0323055,0.0343305,0.0372077,0.0414953
damage_costs,USA,0.00173002,0.00362396,0.00530629,0.00678052,0.00812678,0.009383,0.0105449,0.0116111,0.0125952,0.013507,0.0143465,0.0151081,0.0157896,0.0163928,0.0169168,0.0173565,0.0177149,0.0180102,0.0182757,0.0185582,0.0189117,0.0193989,0.0200973,0.0211087,0.0225767,0.0247302,0.0280136
damage_costs,MEX,0.001586,0.0041532,0.00640453,0.00834833,0.0101025,0.0117232,0.0132052,0.0145476,0.0157704,0.0168889,0.017903,0.0188056,0.0195936,0.0202702,0.0208347,0.0212796,0.0216099,0.0218521,0.0220541,0.0222832,0.0226171,0.0231452,0.0239783,0.0252615,0.0271995,0.0301186,0.0346534
damage_costs,RCAM,0.001586,0.0041532,0.00640453,0.00834833,0.0101025,0.0117232,0.0132052,0.0145476,0.0157704,0.0168889,0.017903,0.0188056,0.0195936,0.0202702,0.0208347,0.0212796,0.0216099,0.0218521,0.0220541,0.0222832,0.0226171,0.0231452,0.0239783,0.0252615,0.0271995,0.0301186,0.0346534
damage_costs,BRA,0.001586,0.0041532,0.00640453,0.00834833,0.0101025,0.0117232,0.0132052,0.0145476,0.0157704,0.0168889,0.017903,0.0188056,0.0195936,0.0202702,0.0208347,0.0212796,0.0216099,0.0218521,0.0220541,0.0222832,0.0226171,0.0231452,0.0239783,0.0252615,0.0271995,0.0301186,0.0346534
damage_costs,RSAM,0.001586,0.0041532,0.00640453,0.00834833,0.0101025,0.0117232,0.0132052,0.0145476,0.0157704,0.0168889,0.017903,0.0188056,0.0195936,0.0202702,0.0208347,0.0212796,0.0216099,0.0218521,0.0220541,0.0222832,0.0226171,0.0231452,0.0239783,0.0252615,0.0271995,0.0301186,0.0346534
damage_costs,NAF,0.00800108,0.0136905,0.0188985,0.0235965,0.0279806,0.0321431,0.036063,0.0397294,0.0431741,0.0464211,0.0494663,0.0522915,0.0548871,0.0572564,0.0593952,0.0612865,0.062938,0.0644007,0.065769,0.0671766,0.0687786,0.0707554,0.0733323,0.076808,0.0816086,0.0884205,0.0985869
damage_costs,WAF,-0.000785592,0.00542744,0.0106816,0.0150286,0.0188143,0.0222045,0.0251929,0.0277838,0.0300378,0.0320009,0.0336768,0.0350489,0.0361118,0.0368769,0.0373445,0.0374965,0.0373486,0.0369744,0.0365062,0.0361275,0.036049,0.0365121,0.0378141,0.0403428,0.0446428,0.0515803,0.062839
damage_costs,EAF,-0.000785592,0.00542744,0.0106816,0.0150286,0.0188143,0.0222045,0.0251929,0.0277838,0.0300378,0.0320009,0.0336768,0.0350489,0.0361118,0.0368769,0.0373445,0.0374965,0.0373486,0.0369744,0.0365062,0.0361275,0.036049,0.0365121,0.0378141,0.0403428,0.0446428,0.0515803,0.062839
damage_costs,SAF,0.00213772,0.00648584,0.010339,0.0136803,0.016703,0.0194997,0.0220549,0.0243622,0.0264553,0.02836,0.0300746,0.0315843,0.0328824,0.0339741,0.0348574,0.0355183,0.0359661,0.0362507,0.0364626,0.0367279,0.0371922,0.038023,0.0394289,0.041686,0.0451897,0.0505803,0.0591192
damage_costs,WEU,0.000197945,0.0015526,0.00274342,0.00376339,0.00466891,0.00548447,0.00620384,0.00682719,0.00736907,0.0078417,0.00824793,0.00858573,0.00885486,0.00905833,0.00919646,0.00926552,0.00926897,0.00922284,0.00915575,0.00910742,0.00912338,0.00925596,0.00956991,0.0101506,0.0111194,0.0126724,0.0151946
damage_costs,CEU,0.000614997,0.00263322,0.00439579,0.00589056,0.00720454,0.00838112,0.00941733,0.0103163,0.0110997,0.0117848,0.0123747,0.012866,0.0132578,0.0135541,0.0137554,0.0138562,0.0138613,0.0137942,0.0136966,0.0136262,0.0136495,0.0138427,0.0143,0.0151459,0.0165573,0.0188197,0.0224942
damage_costs,TUR,0.00383912,0.00576569,0.00750833,0.00908742,0.0105693,0.0119844,0.0133322,0.0146134,0.0158377,0.0170122,0.0181368,0.0192081,0.0202245,0.0211866,0.0220937,0.0229416,0.0237316,0.0244741,0.0251895,0.0259071,0.0266619,0.0274947,0.0284555,0.0296085,0.0310395,0.0328773,0.0353571
damage_costs,UKR,0.000885731,0.00249408,0.00387623,0.00505126,0.00609954,0.00705924,0.00793003,0.0087136,0.00942344,0.0100697,0.0106532,0.0111706,0.0116206,0.0120057,0.0123256,0.0125763,0.0127609,0.0128946,0.0130051,0.0131314,0.0133184,0.0136178,0.0140931,0.0148262,0.0159305,0.0175825,0.0201196
damage_costs,STAN,0.000885731,0.00249408,0.00387623,0.00505126,0.00609954,0.00705924,0.00793003,0.0087136,0.00942344,0.0100697,0.0106532,0.0111706,0.0116206,0.0120057,0.0123256,0.0125763,0.0127609,0.0128946,0.0130051,0.0131314,0.0133184,0.0136178,0.0140931,0.0148262,0.0159305,0.0175825,0.0201196
damage_costs,RUS,0.000885731,0.00249408,0.00387623,0.00505126,0.00609954,0.00705924,0.00793003,0.0087136,0.00942344,0.0100697,0.0106532,0.0111706,0.0116206,0.0120057,0.0123256,0.0125763,0.0127609,0.0128946,0.0130051,0.0131314,0.0133184,0.0136178,0.0140931,0.0148262,0.0159305,0.0175825,0.0201196
damage_costs,ME,0.00383912,0.00576569,0.00750833,0.00908742,0.0105693,0.0119844,0.0133322,0.0146134,0.0158377,0.0170122,0.0181368,0.0192081,0.0202245,0.0211866,0.0220937,0.0229416,0.0237316,0.0244741,0.0251895,0.0259071,0.0266619,0.0274947,0.0284555,0.0296085,0.0310395,0.0328773,0.0353571
damage_costs,INDIA,0.00153418,0.00828545,0.0140859,0.0189806,0.023316,0.0272578,0.030797,0.0339357,0.0367337,0.0392365,0.0414464,0.0433455,0.044927,0.0462018,0.0471688,0.0478091,0.0481374,0.0482284,0.0482164,0.0482886,0.0486605,0.0495797,0.0513516,0.0543749,0.0592096,0.066746,0.0787123
damage_costs,KOR,0.00432943,0.00761161,0.0105589,0.0131818,0.0156067,0.0178931,0.0200345,0.0220291,0.0238972,0.025654,0.0272988,0.0288231,0.0302228,0.0315005,0.0326545,0.0336762,0.0345697,0.0353624,0.0361045,0.0368673,0.0377338,0.0388001,0.0401857,0.0420464,0.0446006,0.0481931,0.0534868
damage_costs,CHN,0.0031083,0.00496302,0.00659198,0.00803207,0.00935992,0.0106111,0.0117885,0.0128958,0.0139447,0.0149435,0.0158933,0.016792,0.017639,0.0184358,0.0191819,0.0198742,0.0205141,0.0211113,0.0216847,0.0222616,0.0228741,0.0235597,0.0243637,0.0253425,0.0265689,0.0281467,0.030257
damage_costs,SEAS,0.0115265,0.0181444,0.0241639,0.0296095,0.0347084,0.0395662,0.044171,0.0485185,0.0526436,0.0565721,0.0603017,0.0638166,0.0671085,0.0701807,0.0730292,0.0756375,0.0780118,0.0801984,0.0822845,0.0843948,0.0866756,0.0892974,0.0924717,0.0964741,0.101687,0.10871,0.11868
damage_costs,INDO,0.0115265,0.0181444,0.0241639,0.0296095,0.0347084,0.0395662,0.044171,0.0485185,0.0526436,0.0565721,0.0603017,0.0638166,0.0671085,0.0701807,0.0730292,0.0756375,0.0780118,0.0801984,0.0822845,0.0843948,0.0866756,0.0892974,0.0924717,0.0964741,0.101687,0.10871,0.11868
damage_costs,JAP,0.00418993,0.00700424,0.00960145,0.0119596,0.0141703,0.0162766,0.0182664,0.020133,0.0218913,0.0235524,0.0251138,0.0265659,0.0279036,0.0291282,0.0302374,0.0312224,0.032087,0.0328566,0.0335786,0.0343195,0.0351572,0.0361818,0.0375066,0.0392821,0.0417242,0.0451828,0.050345
damage_costs,OCE,0.002694,0.00576892,0.00852584,0.0109544,0.0131799,0.0152615,0.0171888,0.0189574,0.0205884,0.0220978,0.0234843,0.024738,0.025854,0.0268353,0.0276802,0.0283792,0.0289379,0.0293879,0.0297872,0.0302168,0.0307707,0.0315574,0.0327119,0.0344128,0.0369153,0.0406305,0.0463653
damage_costs,RSAS,0.00121234,0.00629945,0.0105591,0.0140676,0.0171145,0.0198382,0.0222407,0.0243308,0.0261583,0.0277609,0.0291431,0.0302946,0.0312124,0.0319062,0.0323768,0.0326112,0.032621,0.032461,0.0322293,0.0320623,0.032117,0.0325732,0.0336511,0.0356345,0.0389155,0.0441062,0.0523789
damage_costs,RSAF,-0.000785592,0.00542744,0.0106816,0.0150286,0.0188143,0.0222045,0.0251929,0.0277838,0.0300378,0.0320009,0.0336768,0.0350489,0.0361118,0.0368769,0.0373445,0.0374965,0.0373486,0.0369744,0.0365062,0.0361275,0.036049,0.0365121,0.0378141,0.0403428,0.0446428,0.0515803,0.062839
resid_damages,CAN,0,0.00190821,0.00354657,0.00492131,0.00613237,0.00722775,0.00820346,0.00905922,0.00981258,0.010477,0.0110528,0.0115344,0.0119195,0.0122113,0.0124096,0.0125084,0.0125126,0.0124451,0.0123474,0.012277,0.0123001,0.0124924,0.0129479,0.0137896,0.0151921,0.0174355,0.021068
resid_damages,USA,0,0.00158189,0.00293436,0.00406574,0.0050601,0.00595777,0.00675613,0.00745543,0.0080704,0.00861225,0.00908154,0.00947376,0.00978726,0.0100247,0.010186,0.0102664,0.0102698,0.0102149,0.0101354,0.0100782,0.0100969,0.0102534,0.0106238,0.0113078,0.0124462,0.0142642,0.017201
resid_damages,MEX,-1.73472e-18,0.00228112,0.00423006,0.00585956,0.00729114,0.00858312,0.00973185,0.0107378,0.0116223,0.0124016,0.0130764,0.0136403,0.014091,0.0144324,0.0146642,0.0147798,0.0147847,0.0147057,0.0145915,0.0145092,0.0145362,0.0147611,0.0152934,0.0162764,0.0179123,0.0205239,0.0247409
resid_damages,RCAM,-1.73472e-18,0.00228112,0.00423006,0.00585956,0.00729114,0.00858312,0.00973185,0.0107378,0.0116223,0.0124016,0.0130764,0.0136403,0.014091,0.0144324,0.0146642,0.0147798,0.0147847,0.0147057,0.0145915,0.0145092,0.0145362,0.0147611,0.0152934,0.0162764,0.0179123,0.0205239,0.0247409
resid_damages,BRA,-1.73472e-18,0.00228112,0.00423006,0.00585956,0.00729114,0.00858312,0.00973185,0.0107378,0.0116223,0.0124016,0.0130764,0.0136403,0.014091,0.0144324,0.0146642,0.0147798,0.0147847,0.0147057,0.0145915,0.0145092,0.0145362,0.0147611,0.0152934,0.0162764,0.0179123,0.0205239,0.0247409
resid_damages,RSAM,-1.73472e-18,0.00228112,0.00423006,0.00585956,0.00729114,0.00858312,0.00973185,0.0107378,0.0116223,0.0124016,0.0130764,0.0136403,0.014091,0.0144324,0.0146642,0.0147798,0.0147847,0.0147057,0.0145915,0.0145092,0.0145362,0.0147611,0.0152934,0.0162764,0.0179123,0.0205239,0.0247409
resid_damages,NAF,-3.46945e-18,0.00424627,0.00792876,0.0110411,0.0137977,0.016302,0.0185407,0.0205099,0.0222478,0.0237835,0.0251168,0.0262334,0.0271274,0.0278053,0.0282662,0.0284961,0.0285058,0.0283488,0.0281216,0.0279581,0.0280116,0.0284589,0.0295186,0.0314801,0.0347567,0.0400171,0.0485799
resid_damages,WAF,6.93889e-18,0.00635473,0.0117587,0.0162614,0.0202068,0.0237599,0.0269133,0.0296709,0.0320925,0.0342236,0.0360675,0.0376074,0.0388374,0.0397686,0.0404009,0.0407161,0.0407293,0.0405142,0.0402026,0.0399782,0.0400517,0.040665,0.042116,0.0447933,0.049243,0.0563328,0.067749
resid_damages,EAF,6.93889e-18,0.00635473,0.0117587,0.0162614,0.0202068,0.0237599,0.0269133,0.0296709,0.0320925,0.0342236,0.0360675,0.0376074,0.0388374,0.0397686,0.0404009,0.0407161,0.0407293,0.0405142,0.0402026,0.0399782,0.0400517,0.040665,0.042116,0.0447933,0.049243,0.0563328,0.067749
resid_damages,SAF,0,0.00396253,0.00740814,0.0103258,0.0129137,0.0152673,0.0173733,0.0192272,0.0208643,0.0223117,0.0235689,0.0246222,0.0254656,0.0261054,0.0265404,0.0267574,0.0267666,0.0266184,0.026404,0.0262496,0.0263001,0.0267223,0.0277228,0.0295754,0.0326719,0.0376479,0.0457584
resid_damages,WEU,8.67362e-19,0.00128289,0.00239048,0.00332358,0.00414808,0.00489564,0.00556286,0.00614902,0.00666575,0.00712197,0.00751777,0.00784904,0.00811411,0.00831507,0.00845164,0.00851976,0.00852262,0.00847612,0.0084088,0.00836033,0.00837621,0.00850872,0.00882263,0.00940328,0.0103721,0.0119251,0.0144472
resid_damages,CEU,1.73472e-18,0.00186759,0.0034802,0.0048389,0.00603954,0.00712821,0.00809994,0.00895364,0.00970624,0.0103707,0.0109472,0.0114298,0.0118159,0.0121086,0.0123075,0.0124068,0.0124109,0.0123432,0.0122451,0.0121745,0.0121976,0.0123907,0.0128479,0.0136937,0.0151051,0.0173675,0.021042
resid_damages,TUR,1.73472e-18,0.00123408,0.00224474,0.00306302,0.00376398,0.00438345,0.00492455,0.0053914,0.00579676,0.00615009,0.0064533,0.00670481,0.00690461,0.00705525,0.00715722,0.00720796,0.00721009,0.00717546,0.00712527,0.00708908,0.00710094,0.00719974,0.00743261,0.00785902,0.00855874,0.00965205,0.0113624
resid_damages,UKR,0,0.00144859,0.00266186,0.00366136,0.00452947,0.0053056,0.00599028,0.00658597,0.00710687,0.00756367,0.0079577,0.00828594,0.0085476,0.00874541,0.00887956,0.00894639,0.0089492,0.00890358,0.00883751,0.00878989,0.00880549,0.00893556,0.00924288,0.00980837,0.0107439,0.0122242,0.0145838
resid_damages,STAN,0,0.00144859,0.00266186,0.00366136,0.00452947,0.0053056,0.00599028,0.00658597,0.00710687,0.00756367,0.0079577,0.00828594,0.0085476,0.00874541,0.00887956,0.00894639,0.0089492,0.00890358,0.00883751,0.00878989,0.00880549,0.00893556,0.00924288,0.00980837,0.0107439,0.0122242,0.0145838
resid_damages,RUS,0,0.00144859,0.00266186,0.00366136,0.00452947,0.0053056,0.00599028,0.00658597,0.00710687,0.00756367,0.0079577,0.00828594,0.0085476,0.00874541,0.00887956,0.00894639,0.0089492,0.00890358,0.00883751,0.00878989,0.00880549,0.00893556,0.00924288,0.00980837,0.0107439,0.0122242,0.0145838
resid_damages,ME,1.73472e-18,0.00123408,0.00224474,0.00306302,0.00376398,0.00438345,0.00492455,0.0053914,0.00579676,0.00615009,0.0064533,0.00670481,0.00690461,0.00705525,0.00715722,0.00720796,0.00721009,0.00717546,0.00712527,0.00708908,0.00710094,0.00719974,0.00743261,0.00785902,0.00855874,0.00965205,0.0113624
resid_damages,INDIA,6.93889e-18,0.00647454,0.0119825,0.0165731,0.0205965,0.0242203,0.0274371,0.0302504,0.0327211,0.0348958,0.0367774,0.0383489,0.0396042,0.0405546,0.0412,0.0415216,0.0415351,0.0413156,0.0409976,0.0407686,0.0408436,0.0414695,0.0429505,0.0456834,0.0502259,0.0574648,0.0691237
resid_damages,KOR,0,0.00250126,0.00462313,0.00638795,0.00793222,0.00932134,0.0105531,0.0116293,0.0125739,0.0134046,0.0141231,0.0147229,0.0152018,0.0155644,0.0158105,0.0159331,0.0159383,0.0158545,0.0157333,0.0156459,0.0156746,0.0159132,0.0164778,0.0175192,0.0192488,0.0220017,0.0264278
resid_damages,CHN,0,0.00129406,0.00233039,0.00315448,0.00385007,0.00445701,0.00498131,0.00542934,0.00581516,0.00614907,0.00643385,0.00666885,0.00685474,0.00699445,0.0070888,0.00713567,0.00713764,0.00710565,0.00705925,0.00702577,0.00703674,0.00712808,0.00734269,0.00773329,0.00836764,0.0093427,0.01083
resid_damages,SEAS,0,0.0045388,0.0083607,0.0115219,0.0142763,0.0167452,0.018928,0.0208306,0.0224969,0.02396,0.0252234,0.0262769,0.0271173,0.027753,0.0281843,0.0283992,0.0284082,0.0282615,0.028049,0.027896,0.0279461,0.0283643,0.029353,0.031174,0.0341918,0.0389791,0.0466388
resid_damages,INDO,0,0.0045388,0.0083607,0.0115219,0.0142763,0.0167452,0.018928,0.0208306,0.0224969,0.02396,0.0252234,0.0262769,0.0271173,0.027753,0.0281843,0.0283992,0.0284082,0.0282615,0.028049,0.027896,0.0279461,0.0283643,0.029353,0.031174,0.0341918,0.0389791,0.0466388
resid_damages,JAP,-1.73472e-18,0.00205855,0.0038569,0.00538469,0.00674316,0.00798104,0.00909044,0.0100683,0.0109328,0.0116978,0.0123627,0.0129201,0.0133667,0.0137055,0.013936,0.014051,0.0140558,0.0139773,0.0138637,0.0137819,0.0138087,0.0140324,0.0145627,0.0155452,0.0171893,0.0198353,0.0241578
resid_damages,OCE,0,0.00258899,0.00483226,0.00672699,0.00840442,0.00992767,0.011289,0.0124861,0.0135424,0.0144756,0.0152858,0.0159641,0.0165072,0.016919,0.0171989,0.0173386,0.0173444,0.0172491,0.0171111,0.0170118,0.0170443,0.0173159,0.0179596,0.0191508,0.0211401,0.0243329,0.0295277
resid_damages,RSAS,-6.93889e-18,0.0050871,0.00934678,0.0128553,0.0159021,0.0186258,0.0210284,0.0231184,0.024946,0.0265485,0.0279308,0.0290822,0.0300001,0.0306939,0.0311645,0.0313988,0.0314087,0.0312487,0.0310169,0.0308499,0.0309046,0.0313609,0.0324388,0.0344221,0.0377031,0.0428939,0.0511666
resid_damages,RSAF,6.93889e-18,0.00635473,0.0117587,0.0162614,0.0202068,0.0237599,0.0269133,0.0296709,0.0320925,0.0342236,0.0360675,0.0376074,0.0388374,0.0397686,0.0404009,0.0407161,0.0407293,0.0405142,0.0402026,0.0399782,0.0400517,0.040665,0.042116,0.0447933,0.049243,0.0563328,0.067749
SLR_damages,CAN,0.00326834,0.00385787,0.00448102,0.00512873,0.00579355,0.00647091,0.00715767,0.00785094,0.00854814,0.0092472,0.00994646,0.0106444,0.0113395,0.0120304,0.0127158,0.0133945,0.0140651,0.0147267,0.0153785,0.0160203,0.0166528,0.0172776,0.0178974,0.0185159,0.0191384,0.0197722,0.0204273
SLR_damages,USA,0.00173002,0.00204208,0.00237192,0.00271477,0.00306668,0.00342523,0.00378874,0.00415571,0.00452476,0.00489479,0.00526492,0.00563436,0.00600231,0.00636803,0.00673082,0.00709005,0.00744506,0.00779526,0.00814025,0.00847997,0.00881477,0.0091455,0.00947355,0.00980095,0.0101305,0.010466,0.0108127
SLR_damages,MEX,0.001586,0.00187208,0.00217447,0.00248877,0.00281138,0.00314008,0.00347334,0.00380975,0.00414808,0.0044873,0.00482663,0.00516531,0.00550263,0.0058379,0.00617049,0.00649981,0.00682527,0.00714631,0.00746259,0.00777402,0.00808095,0.00838415,0.00868489,0.00898503,0.00928713,0.00959468,0.00991255
SLR_damages,RCAM,0.001586,0.00187208,0.00217447,0.00248877,0.00281138,0.00314008,0.00347334,0.00380975,0.00414808,0.0044873,0.00482663,0.00516531,0.00550263,0.0058379,0.00617049,0.00649981,0.00682527,0.00714631,0.00746259,0.00777402,0.00808095,0.00838415,0.00868489,0.00898503,0.00928713,0.00959468,0.00991255
SLR_damages,BRA,0.001586,0.00187208,0.00217447,0.00248877,0.00281138,0.00314008,0.00347334,0.00380975,0.00414808,0.0044873,0.00482663,0.00516531,0.00550263,0.0058379,0.00617049,0.00649981,0.00682527,0.00714631,0.00746259,0.00777402,0.00808095,0.00838415,0.00868489,0.00898503,0.00928713,0.00959468,0.00991255
SLR_damages,RSAM,0.001586,0.00187208,0.00217447,0.00248877,0.00281138,0.00314008,0.00347334,0.00380975,0.00414808,0.0044873,0.00482663,0.00516531,0.00550263,0.0058379,0.00617049,0.00649981,0.00682527,0.00714631,0.00746259,0.00777402,0.00808095,0.00838415,0.00868489,0.00898503,0.00928713,0.00959468,0.00991255
SLR_damages,NAF,0.00800108,0.00944428,0.0109698,0.0125554,0.0141829,0.0158411,0.0175224,0.0192195,0.0209263,0.0226376,0.0243495,0.0260581,0.0277598,0.0294511,0.031129,0.0327904,0.0344322,0.0360519,0.0376474,0.0392185,0.0407669,0.0422965,0.0438137,0.0453279,0.0468519,0.0484034,0.050007
SLR_damages,WAF,-0.000785592,-0.000927294,-0.00107708,-0.00123276,-0.00139256,-0.00155537,-0.00172044,-0.00188708,-0.00205466,-0.00222269,-0.00239077,-0.00255853,-0.00272561,-0.00289168,-0.00305642,-0.00321954,-0.00338075,-0.00353978,-0.00369644,-0.0038507,-0.00400273,-0.00415291,-0.00430188,-0.00445055,-0.00460019,-0.00475253,-0.00490997
SLR_damages,EAF,-0.000785592,-0.000927294,-0.00107708,-0.00123276,-0.00139256,-0.00155537,-0.00172044,-0.00188708,-0.00205466,-0.00222269,-0.00239077,-0.00255853,-0.00272561,-0.00289168,-0.00305642,-0.00321954,-0.00338075,-0.00353978,-0.00369644,-0.0038507,-0.00400273,-0.00415291,-0.00430188,-0.00445055,-0.00460019,-0.00475253,-0.00490997
SLR_damages,SAF,0.00213772,0.00252331,0.00293089,0.00335454,0.00378937,0.00423241,0.0046816,0.00513505,0.00559106,0.00604829,0.00650566,0.00696216,0.00741682,0.00786871,0.008317,0.00876088,0.00919956,0.00963229,0.0100586,0.0104784,0.0108921,0.0113007,0.0117061,0.0121106,0.0125178,0.0129324,0.0133608
SLR_damages,WEU,0.000197945,0.000269707,0.00035294,0.000439809,0.000520827,0.000588833,0.000640977,0.000678174,0.00070333,0.000719727,0.000730161,0.000736698,0.000740757,0.000743264,0.00074481,0.000745764,0.000746353,0.000746719,0.000746946,0.000747089,0.000747179,0.000747237,0.000747274,0.000747298,0.000747313,0.000747323,0.00074733
SLR_damages,CEU,0.000614997,0.000765634,0.000915588,0.00105166,0.00116499,0.00125291,0.00131739,0.00136267,0.00139349,0.00141402,0.00142749,0.00143625,0.00144191,0.00144555,0.0014479,0.00144942,0.00145039,0.00145102,0.00145144,0.0014517,0.00145188,0.001452,0.00145208,0.00145213,0.00145217,0.00145219,0.00145221
